frequency_hz,eq_detail_db,eq_faithful_db,pipeline_version,smoothing
34.89701156859253,-0.4680291215093023,-0.31633074113327675,V16.0-faithful,none
34.95592816184701,-0.4679359554593984,-0.3162375750833729,V16.0-faithful,none
35.01494422393291,-0.4678427719312031,-0.3161443915551776,V16.0-faithful,none
35.07405992278337,-0.4677495884030078,-0.3160512080269823,V16.0-faithful,none
35.13327542661504,-0.46765640487481247,-0.31595802449878696,V16.0-faithful,none
35.19259090392859,-0.46756322134661715,-0.31586484097059164,V16.0-faithful,none
35.25200652350916,-0.4674700531347752,-0.3157716727587496,V16.0-faithful,none
35.31152245442684,-0.46737691830691824,-0.31567853793089273,V16.0-faithful,none
35.37113886603718,-0.4672837834790614,-0.31558540310303584,V16.0-faithful,none
35.43085592798164,-0.46719064865120447,-0.31549226827517896,V16.0-faithful,none
35.490673810188085,-0.4670975138233476,-0.31539913344732207,V16.0-faithful,none
35.550592682871276,-0.4670044075312924,-0.3153060271552669,V16.0-faithful,none
35.61061271653334,-0.46691139708648516,-0.31521301671045965,V16.0-faithful,none
35.67073408196428,-0.466818386641678,-0.3151200062656525,V16.0-faithful,none
35.73095695024241,-0.4667253761968708,-0.31502699582084526,V16.0-faithful,none
35.79128149273491,-0.46663236575206357,-0.314933985376038,V16.0-faithful,none
35.851707881098264,-0.4665393838859731,-0.3148410035099476,V16.0-faithful,none
35.91223628727875,-0.4664465714431911,-0.31474819106716556,V16.0-faithful,none
35.97286688351298,-0.46635375900040915,-0.31465537862438364,V16.0-faithful,none
36.033599842328314,-0.4662609465576272,-0.3145625661816016,V16.0-faithful,none
36.094435336543405,-0.4661681341148452,-0.3144697537388197,V16.0-faithful,none
36.15537353926869,-0.4660753376476284,-0.31437695727160286,V16.0-faithful,none
36.216414623906836,-0.4659827948245334,-0.31428441444850785,V16.0-faithful,none
36.2775587641533,-0.46589025200143847,-0.31419187162541296,V16.0-faithful,none
36.33880613399676,-0.4657977091783435,-0.31409932880231795,V16.0-faithful,none
36.40015690771966,-0.46570516635524856,-0.31400678597922305,V16.0-faithful,none
