frequency_hz,eq_copy_db,source_variant,smoothing,pipeline_version
27.556504989369035,-1.115493471408307,v15_faithful,none,V16.0-operative
27.603028611965847,-1.1143695470881247,v15_faithful,none,V16.0-operative
27.649630780352858,-1.1132456227679424,v15_faithful,none,V16.0-operative
27.696311627138854,-1.1121216984477609,v15_faithful,none,V16.0-operative
27.74307128515651,-1.1110033441080234,v15_faithful,none,V16.0-operative
27.789909887462752,-1.109887413064716,v15_faithful,none,V16.0-operative
27.836827567339153,-1.108771482021409,v15_faithful,none,V16.0-operative
27.883824458292306,-1.1076555509781016,v15_faithful,none,V16.0-operative
27.930900694054202,-1.106539619934794,v15_faithful,none,V16.0-operative
27.978056408582603,-1.1054284988712206,v15_faithful,none,V16.0-operative
28.025291736061448,-1.1043204304849314,v15_faithful,none,V16.0-operative
28.0726068109012,-1.1032123620986425,v15_faithful,none,V16.0-operative
28.120001767739264,-1.1021042937123533,v15_faithful,none,V16.0-operative
28.167476741440343,-1.100996225326064,v15_faithful,none,V16.0-operative
28.215031867096837,-1.0998922296142075,v15_faithful,none,V16.0-operative
28.26266728002922,-1.0987918941542296,v15_faithful,none,V16.0-operative
28.310383115786422,-1.0976915586942513,v15_faithful,none,V16.0-operative
28.358179510146233,-1.0965912232342727,v15_faithful,none,V16.0-operative
28.40605659911567,-1.0954908877742946,v15_faithful,none,V16.0-operative
28.454014518931363,-1.094393910144436,v15_faithful,none,V16.0-operative
28.502053406059957,-1.0933011787522982,v15_faithful,none,V16.0-operative
28.550173397198503,-1.0922084473601594,v15_faithful,none,V16.0-operative
28.598374629274822,-1.091115715968021,v15_faithful,none,V16.0-operative
28.646657239447915,-1.0900229845758824,v15_faithful,none,V16.0-operative
28.69502136510835,-1.0889329184018797,v15_faithful,none,V16.0-operative
28.743467143878654,-1.0878476630744591,v15_faithful,none,V16.0-operative
28.791994713613697,-1.0867624077470386,v15_faithful,none,V16.0-operative
28.84060421240109,-1.0856771524196185,v15_faithful,none,V16.0-operative
28.889295778561582,-1.084591897092198,v15_faithful,none,V16.0-operative
28.938069550649455,-1.083508636380378,v15_faithful,none,V16.0-operative
28.986925667452876,-1.0824307299531375,v15_faithful,none,V16.0-operative
29.03586426799437,-1.0813528235258958,v15_faithful,none,V16.0-operative
29.084885491531157,-1.0802749170986543,v15_faithful,none,V16.0-operative
29.133989477555563,-1.079197010671413,v15_faithful,none,V16.0-operative
