frequency_hz,eq_faithful_db,eq_faithful_raw_db,eq_smooth_diagnostic_db,pair_mad_db,n_pairs,attack_sustain_disagreement_db,pipeline_version,eq_observed_detail_db,presence_scale
96.12087521274357,-1.3690416471874007,-1.118000503764312,-0.998238492264576,2.349934792148287,14,0.47266958548788873,V15.0-faithful,-1.5062177744648995,0.42
96.94893714769123,-1.3688922369882917,-1.117853628574709,-1.0044636461671588,2.350049628322399,14,0.4723453370358669,V15.0-faithful,-1.5060708992752965,0.42
97.78413266903823,-1.367927581872701,-1.1174994635553446,-1.0101251496982642,2.3501576101131296,14,0.04491840854195028,V15.0-faithful,-1.505716734255932,0.42
98.62652323119129,-1.34810047596945,-1.09667199070332,-1.0152025675476033,2.3502577431663556,14,0.04463598041960948,V15.0-faithful,-1.4848892614039075,0.42
99.47617081797432,-1.3476335166501934,-1.0965869726780544,-1.0196764669217648,2.428995468931957,14,0.04434259851942257,V15.0-faithful,-1.484804243378642,0.42
100.33313794718951,-1.3474980652390747,-1.0964523312566594,-1.0235337196084047,2.350429240853483,14,0.0440349887776772,V15.0-faithful,-1.484669601957247,0.42
101.19748767521727,-1.3383817896848709,-1.0962351363405187,-1.0267625776620208,2.3504971951671325,14,0.04370896935876378,V15.0-faithful,-1.4844524070411063,0.42
102.06928360165581,-1.0023332843244919,-0.7424880970803119,-1.029354689631694,2.2829270060719504,14,0.04717449690873976,V15.0-faithful,-1.1307053677808994,0.42
102.94858987400141,-0.8925698360735217,-0.6370120664723649,-1.0313043531518398,2.2827810257819827,14,0.6050877429056056,V15.0-faithful,-1.0252293371729524,0.42
103.83547119236775,-0.8878434285270783,-0.6367970773671052,-1.0326084190641762,2.282630130170772,14,0.6053392268822881,V15.0-faithful,-1.0250143480676928,0.42
104.72999281424703,-0.8890614219023759,-0.6365741026787606,-1.0332659953842416,2.2664673056745492,14,0.6845237357039777,V15.0-faithful,-1.0247913733793481,0.42
105.63222055931148,-0.9173726494028113,-0.6656625414728241,-1.0332799557371832,2.2369194271387256,14,0.7966191423349769,V15.0-faithful,-1.0538798121734116,0.42
106.54222081425684,-0.9549810501119654,-0.7085647661172443,-1.032654719846853,2.1743100314922095,14,0.6057917549190526,V15.0-faithful,-1.0967820368178318,0.42
