frequency_hz,eq_observed_detail_db,eq_faithful_db,eq_faithful_fit_db,pipeline_version
28.40605659911567,-1.2326614285959159,-1.0954908877742946,1.48699597932093,V15.0-faithful
28.454014518931363,-1.2315644509660573,-1.094393910144436,1.4866684718946224,V15.0-faithful
28.502053406059957,-1.2304717195739192,-1.093301178752298,1.486340964468315,V15.0-faithful
28.550173397198503,-1.2293789881817807,-1.0922084473601594,1.4860134570420074,V15.0-faithful
28.598374629274822,-1.2282862567896422,-1.091115715968021,1.4856859496156998,V15.0-faithful
28.646657239447915,-1.2271935253975037,-1.0900229845758824,1.4853584421893924,V15.0-faithful
28.69502136510835,-1.226103459223501,-1.0889329184018797,1.4850309347630848,V15.0-faithful
28.743467143878654,-1.2250182038960804,-1.0878476630744591,1.4847034273367772,V15.0-faithful
28.791994713613697,-1.2239329485686599,-1.0867624077470386,1.4843759199104698,V15.0-faithful
28.84060421240109,-1.2228476932412398,-1.0856771524196185,1.4840484124841622,V15.0-faithful
28.889295778561582,-1.2217624379138192,-1.084591897092198,1.4837209050578548,V15.0-faithful
28.938069550649455,-1.2206791772019998,-1.0835086363803785,1.483393397631547,V15.0-faithful
28.986925667452876,-1.2196012707747586,-1.0824307299531373,1.4830658902052396,V15.0-faithful
29.03586426799437,-1.218523364347517,-1.0813528235258958,1.482738382778932,V15.0-faithful
29.084885491531157,-1.2174454579202756,-1.0802749170986543,1.4824108753526246,V15.0-faithful
29.133989477555563,-1.2163675514930343,-1.079197010671413,1.482083367926317,V15.0-faithful
29.183176365795422,-1.2152909908711407,-1.0781204500495194,1.4817558605000094,V15.0-faithful
29.232446296214473,-1.2142203070013684,-1.0770497661797471,1.481428353073702,V15.0-faithful
29.281799409012752,-1.2131496231315966,-1.0759790823099753,1.4811008456473944,V15.0-faithful
29.331235844626992,-1.2120789392618245,-1.0749083984402032,1.480773338221087,V15.0-faithful
29.38075574373103,-1.2110082553920523,-1.073837714570431,1.4804458307947794,V15.0-faithful
29.4303592472362,-1.2099382900981919,-1.0727677492765706,1.480118323368472,V15.0-faithful
29.48004649629174,-1.2088747032483025,-1.0717041624266812,1.4797908159421644,V15.0-faithful
29.529817632285187,-1.207811116398413,-1.0706405755767918,1.4794633085158568,V15.0-faithful
29.57967279684278,-1.206747529548524,-1.0695769887269027,1.4791358010895495,V15.0-faithful
29.629612131829866,-1.2056839426986345,-1.0685134018770133,1.4788082936632418,V15.0-faithful
29.67963577935131,-1.2046204685702615,-1.0674499277486402,1.4784807862369342,V15.0-faithful
29.72974388175189,-1.203563853991171,-1.0663933131695498,1.4781532788106269,V15.0-faithful
29.7799365816167,-1.2025072394120806,-1.0653366985904593,1.4778257713843193,V15.0-faithful
29.830214021771557,-1.20145062483299,-1.0642800840113686,1.4774982639580116,V15.0-faithful
29.880576345283426,-1.2003940102538997,-1.0632234694322784,1.4771707565317043,V15.0-faithful
