setup,band,center_hz,gain_db,frequency_hz,contribution_db
Guitarra,2,148,5.5,28.799458119249277,2.4527182879909457
Guitarra,2,148,5.5,28.903616139540933,2.4603221350679463
Guitarra,2,148,5.5,29.00815086460065,2.467919152955864
Guitarra,2,148,5.5,29.113063656843742,2.4755091612157996
Guitarra,2,148,5.5,29.21835588361294,2.483091980019559
Guitarra,2,148,5.5,29.32402891719617,2.4906674301652476
Guitarra,2,148,5.5,29.430084134844485,2.4982353330927456
Guitarra,2,148,5.5,29.536522918789988,2.505795510899081
Guitarra,2,148,5.5,29.64334665626385,2.5133477863536497
Guitarra,2,148,5.5,29.750556739514412,2.5208919829133185
Guitarra,2,148,5.5,29.85815456582529,2.528427924737404
Guitarra,2,148,5.5,29.96614153753363,2.535955436702494
Guitarra,2,148,5.5,30.07451906204833,2.543474344417157
Guitarra,2,148,5.5,30.183288551868458,2.5509844742365018
Guitarra,2,148,5.5,30.29245142460158,2.558485653276588
Guitarra,2,148,5.5,30.402009102982294,2.5659777094287017
Guitarra,2,148,5.5,30.511963014890764,2.5734604713734854
Guitarra,2,148,5.5,30.622314593371303,2.580933768594914
Guitarra,2,148,5.5,30.73306527665107,2.588397431394113
Guitarra,2,148,5.5,30.844216508158816,2.5958512909030422
Guitarra,2,148,5.5,30.955769736543687,2.6032951790980077
Guitarra,2,148,5.5,31.067726415694107,2.6107289288130127
Guitarra,2,148,5.5,31.18008800475674,2.61815237375297
Guitarra,2,148,5.5,31.29285596815549,2.625565348506729
Guitarra,2,148,5.5,31.40603177561057,2.6329676885599507
Guitarra,2,148,5.5,31.51961690215773,2.6403592303078147
Guitarra,2,148,5.5,31.63361282816739,2.6477398110675536
Guitarra,2,148,5.5,31.748021039363987,2.6551092690908296
Guitarra,2,148,5.5,31.862843026845336,2.662467443575923
Guitarra,2,148,5.5,31.97808028710205,2.6698141746797646
Guitarra,2,148,5.5,32.09373432203703,2.6771493035297733
Guitarra,2,148,5.5,32.209806638985086,2.6844726722355357
Guitarra,2,148,5.5,32.32629875073255,2.6917841239002986
Guitarra,2,148,5.5,32.443212175536964,2.699083502632279
Guitarra,2,148,5.5,32.56054843714696,2.7063706535558025
Guitarra,2,148,5.5,32.678309064821995,2.7136454228222453
Guitarra,2,148,5.5,32.7964955933524,2.720907657620803
Guitarra,2,148,5.5,32.9151095630793,2.728157206189069
Guitarra,2,148,5.5,33.03415251991472,2.7353939178234277
Guitarra,2,148,5.5,33.153626015361745,2.742617642889253
Guitarra,2,148,5.5,33.273531606534725,2.749828232830934
Guitarra,2,148,5.5,33.393870856179575,2.757025540181686
Guitarra,2,148,5.5,33.51464533269412,2.764209418573198
Guitarra,2,148,5.5,33.63585661014858,2.7713797227450554
Guitarra,2,148,5.5,33.75750626830606,2.7785363085539982
Guitarra,2,148,5.5,33.87959589264312,2.7856790329829706
Guitarra,2,148,5.5,34.00212707437047,2.7928077541499743
Guitarra,2,148,5.5,34.12510141045371,2.7999223313167283
Guitarra,2,148,5.5,34.24852050363412,2.8070226248971357
Guitarra,2,148,5.5,34.37238596244956,2.814108496465544
Guitarra,2,148,5.5,34.49669940125543,2.8211798087648137
Guitarra,2,148,5.5,34.62146244024572,2.8282364257141857
Guitarra,2,148,5.5,34.74667670547412,2.8352782124169478
Guitarra,2,148,5.5,34.87234382887522,2.8423050351679042
Guitarra,2,148,5.5,34.99846544828576,2.849316761460638
Guitarra,2,148,5.5,35.12504320746599,2.8563132599945886
Guitarra,2,148,5.5,35.2520787561211,2.8632944006818977
Guitarra,2,148,5.5,35.3795737499227,2.8702600546540884
Guitarra,2,148,5.5,35.507529850530425,2.8772100942685204
Guitarra,2,148,5.5,35.635948725613574,2.8841443931146444
Guitarra,2,148,5.5,35.76483204887283,2.8910628260200655
Guitarra,2,148,5.5,35.894181500062146,2.8979652690563946
Guitarra,2,148,5.5,36.02399876501051,2.9048515995448954
Guitarra,2,148,5.5,36.15428553564404,2.9117216960619414
Guitarra,2,148,5.5,36.28504351000797,2.9185754384442584
Guitarra,2,148,5.5,36.41627439228881,2.9254127077939662
Guitarra,2,148,5.5,36.54797989283652,2.9322333864834276
Guitarra,2,148,5.5,36.680161728186846,2.939037358159881
Guitarra,2,148,5.5,36.812821621083664,2.945824507749884
Guitarra,2,148,5.5,36.945961300501416,2.952594721463549
Guitarra,2,148,5.5,37.07958250166771,2.9593478867985823
Guitarra,2,148,5.5,37.21368696608587,2.966083892544109
Guitarra,2,148,5.5,37.34827644155763,2.9728026287843203
Guitarra,2,148,5.5,37.483352682206,2.979503986901904
Guitarra,2,148,5.5,37.61891744849801,2.9861878595812783
Guitarra,2,148,5.5,37.75497250726774,2.9928541408116285
Guitarra,2,148,5.5,37.891519631739314,2.9995027258897515
Guitarra,2,148,5.5,38.028560601550005,3.0061335114226964
Guitarra,2,148,5.5,38.16609720277346,3.012746395330199
Guitarra,2,148,5.5,38.30413122794295,3.019341276846948
Guitarra,2,148,5.5,38.44266447607471,3.025918056524622
Guitarra,2,148,5.5,38.581698752691466,3.0324766362337634
Guitarra,2,148,5.5,38.72123586984589,3.0390169191654297
Guitarra,2,148,5.5,38.86127764614423,3.045538809832683
Guitarra,2,148,5.5,39.00182590677006,3.0520422140718573
Guitarra,2,148,5.5,39.142882483508,3.058527039043656
Guitarra,2,148,5.5,39.284449214767655,3.0649931932340553
Guitarra,2,148,5.5,39.4265279456075,3.0714405864550094
Guitarra,2,148,5.5,39.56912052775902,3.0778691298449843
Guitarra,2,148,5.5,39.712228819650754,3.0842787358692947
Guitarra,2,148,5.5,39.855854686432586,3.0906693183202485
Guitarra,2,148,5.5,40.0,3.0970407923171335
Guitarra,2,148,5.5,40.14466663901851,3.103393074305987
Guitarra,2,148,5.5,40.28985648894816,3.1097260820592205
Guitarra,2,148,5.5,40.43557144206802,3.1160397346750255
Guitarra,2,148,5.5,40.58181339750094,3.122333952576637
Guitarra,2,148,5.5,40.72858426123827,3.128608657511393
Guitarra,2,148,5.5,40.875885946164665,3.1348637725496338
Guitarra,2,148,5.5,41.02372037208306,3.1410992220834153
Guitarra,2,148,5.5,41.17208946573968,3.14731493182507
Guitarra,2,148,5.5,41.32099516084914,3.153510828805557
Guitarra,2,148,5.5,41.470439398119645,3.1596868413726913
Guitarra,2,148,5.5,41.620424125278326,3.1658428991891654
Guitarra,2,148,5.5,41.77095129709655,3.171978933230422
Guitarra,2,148,5.5,41.92202287541548,3.178094875782364
Guitarra,2,148,5.5,42.07364082917158,3.1841906604388868
Guitarra,2,148,5.5,42.22580713442228,3.190266222099259
Guitarra,2,148,5.5,42.3785237743718,3.196321496965349
Guitarra,2,148,5.5,42.53179273939693,3.202356422538675
Guitarra,2,148,5.5,42.68561602707295,3.2083709376173126
Guitarra,2,148,5.5,42.83999564219974,3.214364982292638
Guitarra,2,148,5.5,42.994933596827856,3.2203384979459324
Guitarra,2,148,5.5,43.1504319102848,3.2262914272448207
Guitarra,2,148,5.5,43.30649260920125,3.2322237141395553
Guitarra,2,148,5.5,43.46311772753759,3.238135303859184
Guitarra,2,148,5.5,43.62030930661031,3.244026142907529
Guitarra,2,148,5.5,43.77806939511869,3.2498961790590526
Guitarra,2,148,5.5,43.93640004917147,3.25574536135457
Guitarra,2,148,5.5,44.095303332313634,3.261573640096821
Guitarra,2,148,5.5,44.25478131555333,3.267380966845903
Guitarra,2,148,5.5,44.41483607738885,3.2731672944145846
Guitarra,2,148,5.5,44.575469703835694,3.2789325768634345
Guitarra,2,148,5.5,44.73668428845384,3.2846767694959005
Guitarra,2,148,5.5,44.89848193237492,3.290399828853168
Guitarra,2,148,5.5,45.06086474432968,3.2961017127089582
Guitarra,2,148,5.5,45.22383484067543,3.30178238006416
Guitarra,2,148,5.5,45.38739434542365,3.307441791141364
Guitarra,2,148,5.5,45.55154539026766,3.3130799073792465
Guitarra,2,148,5.5,45.7162901146104,3.31869669142686
Guitarra,2,148,5.5,45.88163066559231,3.3242921071377807
Guitarra,2,148,5.5,46.047569198119305,3.3298661195641666
Guitarra,2,148,5.5,46.214107874890914,3.335418694950669
Guitarra,2,148,5.5,46.381248866428415,3.3409498007282625
Guitarra,2,148,5.5,46.5489943511031,3.346459405507943
Guitarra,2,148,5.5,46.71734651516474,3.3519474790743304
Guitarra,2,148,5.5,46.88630755277006,3.3574139923791586
Guitarra,2,148,5.5,47.05587966601125,3.362858917534653
Guitarra,2,148,5.5,47.22606506494479,3.368282227806833
Guitarra,2,148,5.5,47.39686596762017,3.373683897608686
Guitarra,2,148,5.5,47.56828460010884,3.3790639024932574
Guitarra,2,148,5.5,47.74032319653319,3.3844222191466393
Guitarra,2,148,5.5,47.9129839990957,3.3897588253808757
Guitarra,2,148,5.5,48.086269258108125,3.3950737001267584
Guitarra,2,148,5.5,48.26018123202087,3.400366823426553
Guitarra,2,148,5.5,48.4347221874524,3.4056381764266193
Guitarra,2,148,5.5,48.60989439921876,3.410887741369965
Guitarra,2,148,5.5,48.78570015036325,3.4161155015886906
Guitarra,2,148,5.5,48.96214173218621,3.421321441496386
Guitarra,2,148,5.5,49.1392214442748,3.4265055465804153
Guitarra,2,148,5.5,49.31694159453304,3.4316678033941455
Guitarra,2,148,5.5,49.49530449921188,3.436808199549095
Guitarra,2,148,5.5,49.67431248293936,3.4419267237070015
Guitarra,2,148,5.5,49.85396787875092,3.4470233655718325
Guitarra,2,148,5.5,50.03427302811982,3.4520981158817072
Guitarra,2,148,5.5,50.21523028098764,3.4571509664007802
Guitarra,2,148,5.5,50.39684199579493,3.462181909911031
Guitarra,2,148,5.5,50.5791105395119,3.4671909402039978
Guitarra,2,148,5.5,50.76203828766933,3.4721780520724677
Guitarra,2,148,5.5,50.94562762438948,3.4771432413020946
Guitarra,2,148,5.5,51.12988094241722,3.4820865046629494
Guitarra,2,148,5.5,51.31480064315113,3.487007839901036
Guitarra,2,148,5.5,51.50038913667488,3.4919072457297426
Guitarra,2,148,5.5,51.6866488417886,3.496784721821242
Guitarra,2,148,5.5,51.87358218604039,3.5016402687978405
Guitarra,2,148,5.5,52.06119160575802,3.506473888223298
Guitarra,2,148,5.5,52.24947954608062,3.5112855825940708
Guitarra,2,148,5.5,52.43844846099058,3.5160753553305413
Guitarra,2,148,5.5,52.6281008133455,3.5208432107681853
Guitarra,2,148,5.5,52.818439074910366,3.525589154148707
Guitarra,2,148,5.5,53.00946572638965,3.5303131916111448
Guitarra,2,148,5.5,53.20118325745975,3.535015330182925
Guitarra,2,148,5.5,53.39359416680138,3.539695577770889
Guitarra,2,148,5.5,53.58670096213211,3.5443539431522915
Guitarra,2,148,5.5,53.78050616023916,3.5489904359657682
Guitarra,2,148,5.5,53.975012287012085,3.553605066702255
Guitarra,2,148,5.5,54.1702218774757,3.5581978466959185
Guitarra,2,148,5.5,54.36613747582325,3.562768788115023
Guitarra,2,148,5.5,54.562761635449405,3.5673179039527985
Guitarra,2,148,5.5,54.76009691898362,3.5718452080182708
Guitarra,2,148,5.5,54.958145898323565,3.5763507149270857
Guitarra,2,148,5.5,55.15691115466856,3.5808344400923087
Guitarra,2,148,5.5,55.35639527855328,3.5852963997151965
Guitarra,2,148,5.5,55.55660086988149,3.5897366107759803
Guitarra,2,148,5.5,55.75753053795998,3.594155091024611
Guitarra,2,148,5.5,55.95918690153245,3.5985518589714927
Guitarra,2,148,5.5,56.16157258881378,3.6029269338782366
Guitarra,2,148,5.5,56.36469023752424,3.607280335748355
Guitarra,2,148,5.5,56.56854249492381,3.6116120853180074
Guitarra,2,148,5.5,56.77313201784671,3.615922204046687
Guitarra,2,148,5.5,56.97846147273613,3.620210714107934
Guitarra,2,148,5.5,57.1845335356788,3.6244776383800477
Guitarra,2,148,5.5,57.39135089244001,3.6287230004367776
Guitarra,2,148,5.5,57.59891623849855,3.6329468245380325
Guitarra,2,148,5.5,57.807232279081866,3.637149135620577
Guitarra,2,148,5.5,58.0163017292013,3.6413299592887576
Guitarra,2,148,5.5,58.2261273136875,3.64548932180519
Guitarra,2,148,5.5,58.43671176722588,3.649627250081497
Guitarra,2,148,5.5,58.64805783439233,3.653743771669032
Guitarra,2,148,5.5,58.86016826968897,3.657838914749604
Guitarra,2,148,5.5,59.073045837579976,3.6619127081262293
Guitarra,2,148,5.5,59.2866933125277,3.665965181213888
Guitarra,2,148,5.5,59.50111347902884,3.669996364030292
Guitarra,2,148,5.5,59.71630913165059,3.6740062871866646
Guitarra,2,148,5.5,59.93228307506725,3.6779949818785447
Guitarra,2,148,5.5,60.14903812409667,3.6819624798765958
Guitarra,2,148,5.5,60.36657710373692,3.685908813517435
Guitarra,2,148,5.5,60.58490284920315,3.6898340156944953
Guitarra,2,148,5.5,60.8040182059646,3.693738119848886
Guitarra,2,148,5.5,61.02392602978153,3.697621159960285
Guitarra,2,148,5.5,61.24462918674261,3.7014831705378546
Guitarra,2,148,5.5,61.46613055330214,3.705324186611179
Guitarra,2,148,5.5,61.68843301631763,3.709144243721231
Guitarra,2,148,5.5,61.91153947308737,3.7129433779113468
Guitarra,2,148,5.5,62.13545283138821,3.716721625718244
Guitarra,2,148,5.5,62.36017600951348,3.720479024163075
Guitarra,2,148,5.5,62.58571193631096,3.7242156107424713
Guitarra,2,148,5.5,62.81206355122115,3.727931423419668
Guitarra,2,148,5.5,63.03923380431546,3.731626500615613
Guitarra,2,148,5.5,63.26722565633477,3.73530088120014
Guitarra,2,148,5.5,63.49604207872798,3.738954604483155
Guitarra,2,148,5.5,63.72568605369067,3.7425877102058664
Guitarra,2,148,5.5,63.95616057420408,3.7462002385320425
Guitarra,2,148,5.5,64.18746864407406,3.7497922300393034
Guitarra,2,148,5.5,64.41961327797017,3.753363725710455
Guitarra,2,148,5.5,64.65259750146508,3.7569147669248575
Guitarra,2,148,5.5,64.88642435107393,3.7604453954498274
Guitarra,2,148,5.5,65.12109687429391,3.763955653432078
Guitarra,2,148,5.5,65.35661812964399,3.7674455833891995
Guitarra,2,148,5.5,65.5929911867048,3.7709152282011935
Guitarra,2,148,5.5,65.8302191261586,3.7743646311020185
Guitarra,2,148,5.5,66.06830503982944,3.7777938356711935
Guitarra,2,148,5.5,66.3072520307235,3.7812028858254503
Guitarra,2,148,5.5,66.54706321306945,3.7845918258104163
Guitarra,2,148,5.5,66.78774171235914,3.7879607001923388
Guitarra,2,148,5.5,67.02929066538825,3.7913095538498656
Guitarra,2,148,5.5,67.27171322029716,3.794638431965857
Guitarra,2,148,5.5,67.5150125366121,3.7979473800192416
Guitarra,2,148,5.5,67.75919178528623,3.8012364437769475
Guitarra,2,148,5.5,68.00425414874094,3.8045056692858257
Guitarra,2,148,5.5,68.25020282090742,3.8077551028646646
Guitarra,2,148,5.5,68.49704100726824,3.8109847910962373
Guitarra,2,148,5.5,68.74477192489911,3.8141947808193932
Guitarra,2,148,5.5,68.99339880251085,3.817385119121199
Guitarra,2,148,5.5,69.24292488049144,3.8205558533291284
Guitarra,2,148,5.5,69.49335341094825,3.8237070310033054
Guitarra,2,148,5.5,69.74468765775045,3.826838699928792
Guitarra,2,148,5.5,69.99693089657153,3.8299509081079193
Guitarra,2,148,5.5,70.25008641493199,3.833043703752686
Guitarra,2,148,5.5,70.50415751224219,3.8361171352771892
Guitarra,2,148,5.5,70.7591474998454,3.8391712512901197
Guitarra,2,148,5.5,71.01505970106085,3.8422061005872994
Guitarra,2,148,5.5,71.27189745122715,3.8452217321442745
Guitarra,2,148,5.5,71.52966409774568,3.8482181951089562
Guitarra,2,148,5.5,71.78836300012429,3.8511955387943213
Guitarra,2,148,5.5,72.04799753002101,3.8541538126711594
Guitarra,2,148,5.5,72.30857107128809,3.857093066360882
Guitarra,2,148,5.5,72.57008702001595,3.860013349628354
Guitarra,2,148,5.5,72.83254878457763,3.862914712374822
Guitarra,2,148,5.5,73.09595978567305,3.8657972046308724
Guitarra,2,148,5.5,73.36032345637369,3.868660876549436
Guitarra,2,148,5.5,73.62564324216731,3.871505778398862
Guitarra,2,148,5.5,73.89192260100285,3.874331960556043
Guitarra,2,148,5.5,74.15916500333542,3.87713947349958
Guitarra,2,148,5.5,74.42737393217172,3.879928367803027
Guitarra,2,148,5.5,74.69655288311527,3.882698694128166
Guitarra,2,148,5.5,74.966705364412,3.885450503218349
Guitarra,2,148,5.5,75.23783489699602,3.888183845891893
Guitarra,2,148,5.5,75.50994501453548,3.8908987730355227
Guitarra,2,148,5.5,75.78303926347863,3.893595335597884
Guitarra,2,148,5.5,76.05712120310001,3.8962735845830974
Guitarra,2,148,5.5,76.33219440554694,3.8989335710443687
Guitarra,2,148,5.5,76.60826245588589,3.9015753460776574
Guitarra,2,148,5.5,76.88532895214942,3.904198960815411
Guitarra,2,148,5.5,77.16339750538295,3.906804466420328
Guitarra,2,148,5.5,77.44247173969177,3.9093919140792037
Guitarra,2,148,5.5,77.72255529228846,3.9119613549968113
Guitarra,2,148,5.5,78.00365181354013,3.914512840389852
Guitarra,2,148,5.5,78.28576496701601,3.917046421480954
Guitarra,2,148,5.5,78.5688984295353,3.9195621494927146
Guitarra,2,148,5.5,78.853055891215,3.9220600756418316
Guitarra,2,148,5.5,79.13824105551804,3.924540251133249
Guitarra,2,148,5.5,79.42445763930151,3.9270027271543806
Guitarra,2,148,5.5,79.71170937286517,3.9294475548693892
Guitarra,2,148,5.5,80.0,3.931874785413516
Guitarra,2,148,5.5,80.28933327803705,3.934284469887452
Guitarra,2,148,5.5,80.57971297789629,3.9366766593517917
Guitarra,2,148,5.5,80.87114288413603,3.9390514048215226
Guitarra,2,148,5.5,81.1636267950019,3.941408757260561
Guitarra,2,148,5.5,81.45716852247654,3.9437487675763676
Guitarra,2,148,5.5,81.75177189232933,3.946071486614598
Guitarra,2,148,5.5,82.04744074416612,3.9483769651538085
Guitarra,2,148,5.5,82.34417893147935,3.9506652539002323
Guitarra,2,148,5.5,82.64199032169827,3.952936403482576
Guitarra,2,148,5.5,82.9408787962393,3.9551904644469147
Guitarra,2,148,5.5,83.24084825055664,3.9574274872515955
Guitarra,2,148,5.5,83.5419025941931,3.9596475222622303
Guitarra,2,148,5.5,83.84404575083097,3.9618506197467207
Guitarra,2,148,5.5,84.14728165834313,3.9640368298703343
Guitarra,2,148,5.5,84.45161426884457,3.9662062026908633
Guitarra,2,148,5.5,84.75704754874363,3.9683587881537825
Guitarra,2,148,5.5,85.06358547879385,3.97049463608751
Guitarra,2,148,5.5,85.37123205414589,3.972613796198709
Guitarra,2,148,5.5,85.67999128439948,3.974716318067601
Guitarra,2,148,5.5,85.9898671936557,3.976802251143394
Guitarra,2,148,5.5,86.30086382056959,3.978871644739714
Guitarra,2,148,5.5,86.6129852184025,3.980924548030109
Guitarra,2,148,5.5,86.92623545507516,3.9829610100435926
Guitarra,2,148,5.5,87.24061861322062,3.9849810796602587
Guitarra,2,148,5.5,87.5561387902374,3.9869848056069164
Guitarra,2,148,5.5,87.87280009834294,3.9889722364527955
Guitarra,2,148,5.5,88.19060666462727,3.990943420605311
Guitarra,2,148,5.5,88.50956263110668,3.992898406305841
Guitarra,2,148,5.5,88.82967215477768,3.9948372416255946
Guitarra,2,148,5.5,89.15093940767139,3.9967599744615
Guitarra,2,148,5.5,89.4733685769077,3.9986666525321652
Guitarra,2,148,5.5,89.79696386474983,4.000557323373851
Guitarra,2,148,5.5,90.12172948865935,4.002432034336545
Guitarra,2,148,5.5,90.44766968135086,4.004290832580028
Guitarra,2,148,5.5,90.7747886908473,4.006133765070033
Guitarra,2,148,5.5,91.10309078053533,4.007960878574415
Guitarra,2,148,5.5,91.43258022922082,4.009772219659404
Guitarra,2,148,5.5,91.7632613311846,4.011567834685874
Guitarra,2,148,5.5,92.0951383962386,4.013347769805668
Guitarra,2,148,5.5,92.42821574978186,4.015112070957984
Guitarra,2,148,5.5,92.7624977328568,4.0168607838657815
Guitarra,2,148,5.5,93.0979887022062,4.018593954032256
Guitarra,2,148,5.5,93.4346930303295,4.020311626737342
Guitarra,2,148,5.5,93.7726151055401,4.022013847034277
Guitarra,2,148,5.5,94.1117593320225,4.023700659746188
Guitarra,2,148,5.5,94.45213012988958,4.025372109462744
Guitarra,2,148,5.5,94.79373193524032,4.027028240536844
Guitarra,2,148,5.5,95.13656920021768,4.028669097081348
Guitarra,2,148,5.5,95.4806463930664,4.030294722965841
Guitarra,2,148,5.5,95.82596799819136,4.031905161813467
Guitarra,2,148,5.5,96.17253851621624,4.033500456997777
Guitarra,2,148,5.5,96.52036246404175,4.035080651639634
Guitarra,2,148,5.5,96.8694443749048,4.036645788604157
Guitarra,2,148,5.5,97.21978879843752,4.038195910497717
Guitarra,2,148,5.5,97.57140030072652,4.039731059664938
Guitarra,2,148,5.5,97.9242834643724,4.041251278185795
Guitarra,2,148,5.5,98.2784428885496,4.042756607872703
Guitarra,2,148,5.5,98.6338831890661,4.04424709026767
Guitarra,2,148,5.5,98.99060899842377,4.045722766639493
Guitarra,2,148,5.5,99.34862496587871,4.047183677980974
Guitarra,2,148,5.5,99.70793575750186,4.048629865006198
Guitarra,2,148,5.5,100.06854605623964,4.05006136814783
Guitarra,2,148,5.5,100.43046056197528,4.051478227554474
Guitarra,2,148,5.5,100.79368399158986,4.052880483088044
Guitarra,2,148,5.5,101.15822107902378,4.054268174321181
Guitarra,2,148,5.5,101.52407657533864,4.0556413405347325
Guitarra,2,148,5.5,101.89125524877898,4.057000020715225
Guitarra,2,148,5.5,102.25976188483445,4.058344253552414
Guitarra,2,148,5.5,102.62960128630226,4.059674077436842
Guitarra,2,148,5.5,103.00077827334977,4.060989530457457
Guitarra,2,148,5.5,103.37329768357718,4.062290650399239
Guitarra,2,148,5.5,103.74716437208076,4.063577474740886
Guitarra,2,148,5.5,104.12238321151604,4.064850040652533
Guitarra,2,148,5.5,104.49895909216124,4.066108384993479
Guitarra,2,148,5.5,104.87689692198116,4.067352544309994
Guitarra,2,148,5.5,105.256201626691,4.0685825548331165
Guitarra,2,148,5.5,105.63687814982072,4.069798452476511
Guitarra,2,148,5.5,106.0189314527793,4.071000272834358
Guitarra,2,148,5.5,106.40236651491952,4.072188051179262
Guitarra,2,148,5.5,106.78718833360271,4.0733618224602015
Guitarra,2,148,5.5,107.17340192426424,4.074521621300519
Guitarra,2,148,5.5,107.56101232047834,4.075667481995931
Guitarra,2,148,5.5,107.95002457402416,4.076799438512577
Guitarra,2,148,5.5,108.3404437549514,4.077917524485105
Guitarra,2,148,5.5,108.7322749516465,4.079021773214767
Guitarra,2,148,5.5,109.12552327089878,4.080112217667578
Guitarra,2,148,5.5,109.52019383796724,4.081188890472473
Guitarra,2,148,5.5,109.91629179664712,4.082251823919519
Guitarra,2,148,5.5,110.3138223093371,4.083301049958151
Guitarra,2,148,5.5,110.71279055710656,4.084336600195426
Guitarra,2,148,5.5,111.113201739763,4.085358505894323
Guitarra,2,148,5.5,111.51506107591992,4.0863667979720555
Guitarra,2,148,5.5,111.9183738030649,4.08736150699844
Guitarra,2,148,5.5,112.32314517762758,4.088342663194256
Guitarra,2,148,5.5,112.72938047504849,4.089310296429667
Guitarra,2,148,5.5,113.1370849898476,4.090264436222651
Guitarra,2,148,5.5,113.54626403569344,4.091205111737469
Guitarra,2,148,5.5,113.95692294547224,4.092132351783152
Guitarra,2,148,5.5,114.3690670713576,4.093046184812022
Guitarra,2,148,5.5,114.78270178488005,4.093946638918242
Guitarra,2,148,5.5,115.19783247699708,4.09483374183638
Guitarra,2,148,5.5,115.61446455816372,4.095707520940021
Guitarra,2,148,5.5,116.03260345840262,4.096568003240372
Guitarra,2,148,5.5,116.45225462737498,4.097415215384942
Guitarra,2,148,5.5,116.87342353445176,4.098249183656192
Guitarra,2,148,5.5,117.29611566878468,4.099069933970258
Guitarra,2,148,5.5,117.72033653937793,4.0998774918756595
Guitarra,2,148,5.5,118.14609167515997,4.1006718825520725
Guitarra,2,148,5.5,118.57338662505542,4.1014531308090945
Guitarra,2,148,5.5,119.00222695805763,4.102221261085045
Guitarra,2,148,5.5,119.43261826330118,4.102976297445799
Guitarra,2,148,5.5,119.86456615013454,4.103718263583632
Guitarra,2,148,5.5,120.29807624819333,4.104447182816092
Guitarra,2,148,5.5,120.73315420747385,4.105163078084907
Guitarra,2,148,5.5,121.16980569840632,4.1058659719548904
Guitarra,2,148,5.5,121.60803641192916,4.106555886612892
Guitarra,2,148,5.5,122.04785205956306,4.107232843866768
Guitarra,2,148,5.5,122.48925837348524,4.107896865144365
Guitarra,2,148,5.5,122.93226110660429,4.10854797149253
Guitarra,2,148,5.5,123.37686603263526,4.109186183576142
Guitarra,2,148,5.5,123.82307894617476,4.109811521677177
Guitarra,2,148,5.5,124.2709056627764,4.110424005693777
Guitarra,2,148,5.5,124.72035201902696,4.111023655139342
Guitarra,2,148,5.5,125.17142387262194,4.111610489141671
Guitarra,2,148,5.5,125.62412710244227,4.112184526442074
Guitarra,2,148,5.5,126.07846760863092,4.112745785394566
Guitarra,2,148,5.5,126.53445131266956,4.113294283965013
Guitarra,2,148,5.5,126.99208415745596,4.113830039730379
Guitarra,2,148,5.5,127.45137210738136,4.114353069877905
Guitarra,2,148,5.5,127.91232114840818,4.114863391204385
Guitarra,2,148,5.5,128.3749372881481,4.11536102011541
Guitarra,2,148,5.5,128.83922655594034,4.115845972624669
Guitarra,2,148,5.5,129.3051950029302,4.116318264353238
Guitarra,2,148,5.5,129.77284870214783,4.1167779105289055
Guitarra,2,148,5.5,130.24219374858782,4.117224925985524
Guitarra,2,148,5.5,130.713236259288,4.117659325162361
Guitarra,2,148,5.5,131.1859823734096,4.118081122103488
Guitarra,2,148,5.5,131.6604382523172,4.118490330457172
Guitarra,2,148,5.5,132.1366100796589,4.1188869634753
Guitarra,2,148,5.5,132.61450406144698,4.1192710340128125
Guitarra,2,148,5.5,133.0941264261389,4.119642554527159
Guitarra,2,148,5.5,133.5754834247183,4.120001537077778
Guitarra,2,148,5.5,134.05858133077646,4.120347993325585
Guitarra,2,148,5.5,134.54342644059432,4.120681934532477
Guitarra,2,148,5.5,135.03002507322424,4.121003371560869
Guitarra,2,148,5.5,135.51838357057244,4.12131231487324
Guitarra,2,148,5.5,136.00850829748188,4.1216087745316985
Guitarra,2,148,5.5,136.5004056418149,4.12189276019755
Guitarra,2,148,5.5,136.99408201453647,4.122164281130917
Guitarra,2,148,5.5,137.48954384979822,4.122423346190344
Guitarra,2,148,5.5,137.98679760502174,4.122669963832432
Guitarra,2,148,5.5,138.4858497609829,4.122904142111495
Guitarra,2,148,5.5,138.9867068218965,4.123125888679223
Guitarra,2,148,5.5,139.4893753155009,4.123335210784375
Guitarra,2,148,5.5,139.99386179314303,4.123532115272473
Guitarra,2,148,5.5,140.50017282986397,4.123716608585537
Guitarra,2,148,5.5,141.0083150244844,4.1238886967618
Guitarra,2,148,5.5,141.5182949996908,4.124048385435482
Guitarra,2,148,5.5,142.0301194021217,4.124195679836552
Guitarra,2,148,5.5,142.5437949024543,4.124330584790515
Guitarra,2,148,5.5,143.05932819549133,4.124453104718215
Guitarra,2,148,5.5,143.57672600024858,4.124563243635664
Guitarra,2,148,5.5,144.09599506004207,4.124661005153863
Guitarra,2,148,5.5,144.61714214257614,4.124746392478676
Guitarra,2,148,5.5,145.1401740400319,4.124819408410689
Guitarra,2,148,5.5,145.66509756915525,4.1248800553450895
Guitarra,2,148,5.5,146.1919195713461,4.124928335271591
Guitarra,2,148,5.5,146.72064691274738,4.124964249774326
Guitarra,2,148,5.5,147.25128648433466,4.124987800031806
Guitarra,2,148,5.5,147.78384520200566,4.124998986816863
Guitarra,2,148,5.5,148.31833000667083,4.124997810496618
Guitarra,2,148,5.5,148.85474786434347,4.12498427103246
Guitarra,2,148,5.5,149.39310576623052,4.124958367980071
Guitarra,2,148,5.5,149.933410728824,4.124920100489414
Guitarra,2,148,5.5,150.47566979399204,4.124869467304785
