frequency_hz,attack_db,attack_n_eff,stabilization_db,stabilization_n_eff,body_db,body_n_eff,sustain_db,sustain_n_eff,decay_db,decay_n_eff,attack_minus_body_db,stabilization_minus_body_db,sustain_minus_body_db,decay_minus_body_db,pipeline_version
20.931975389134035,-4.153205467245569,98.81402617842095,-4.462486369366391,98.36227675309676,-4.107406171996299,99.11117180481779,-4.023409592024584,98.2512082340765,-4.2312371051421955,97.84187378042611,-0.04579929524927007,-0.3550801973700919,0.08399657997171506,-0.12383093314589644,V13.0
20.967314824363047,-4.153168897934688,98.81337933001558,-4.462404012005324,98.36163576491464,-4.107415725447139,99.11063624266137,-4.023409984357,98.25058764360935,-4.231248968860096,97.84134841535398,-0.045753172487549065,-0.3549882865581848,0.08400574109013892,-0.12383324341295676,V13.0
21.002713923128784,-4.15313233135659,98.81273246569236,-4.4623216252813585,98.36099442687548,-4.1074251750414605,99.1100996996552,-4.0234103198369935,98.24996593540078,-4.231260782091687,97.84082103497714,-0.04570715631512989,-0.3548964502398979,0.08401485520446705,-0.12383560705022667,V13.0
21.03817278616114,-4.153095767130412,98.81208565236241,-4.462239208710305,98.36035279941376,-4.1074345194615836,99.10956223957415,-4.02341059776671,98.24934317886351,-4.231272544478862,97.84029170334877,-0.04566124766882851,-0.35480468924872177,0.0840239216948735,-0.12383802501727814,V13.0
21.07369151436007,-4.153059204861272,98.81143895944794,-4.462156761786607,98.3597109451873,-4.107443757336985,99.10902392844187,-4.023410817420595,98.2487194458084,-4.231284255647515,97.8397604866222,-0.0456154475242867,-0.3547130044496223,0.08403293991638972,-0.12384049831053012,V13.0
21.109270208795884,-4.1530226441397335,98.81079245897676,-4.462074283982626,98.35906892916096,-4.107452887242212,99.10848483461591,-4.023410978044324,98.2480948105352,-4.231295915206951,97.8392274531304,-0.04556975689752196,-0.3546213967404146,0.08404190919788768,-0.12384302796473978,V13.0
21.144908970709523,-4.152986084541254,98.8101462256804,-4.461991774747706,98.35842681869379,-4.10746190769491,99.10794502887602,-4.023411078853736,98.24746934992693,-4.231307522749272,97.8386926734693,-0.04552417684634413,-0.3545298670527961,0.08405082884117387,-0.12384561505436142,V13.0
21.180607901512857,-4.152949525625616,98.80950033709613,-4.46190923350738,98.35778468362933,-4.107470817153607,99.10740458451603,-4.02341111903367,98.2468431435479,-4.231319077848732,97.8381562205835,-0.04547870847200919,-0.3544384163537728,0.08405969811993685,-0.12384826069512478,V13.0
21.21636710278897,-4.15291296693634,98.80885487367235,-4.461826659662475,98.35714259638942,-4.107479614015492,99.10686357743874,-4.02341109773682,98.246216273745,-4.231330580061065,97.83761816985574,-0.04543335292084727,-0.35434704564698283,0.08406851627867251,-0.12385096604557244,V13.0
21.252186676292443,-4.152876408000061,98.80820991887867,-4.461744052588144,98.35650063207125,-4.107488296614084,99.10632208625485,-4.023411014082497,98.24558882575344,-4.231342028922797,97.83707859919936,-0.04538811138597687,-0.35425575597405956,0.0840772825315872,-0.12385373230871277,V13.0
21.288066723949655,-4.152839848325902,98.80756555931933,-4.461661411632957,98.35585886854841,-4.107496863216841,99.10578019238514,-4.023410867155363,98.2449608878057,-4.231353423950535,97.83653758915433,-0.04534298510906076,-0.354164548416116,0.0840859960614786,-0.12385656073369322,V13.0
21.32400734785907,-4.152803287404798,98.80692188485159,-4.461578736117852,98.35521738657555,-4.107505312022651,99.10523798016683,-4.023410656004127,98.24433255124548,-4.231364764640209,97.83599522298711,-0.04529797538214719,-0.35407342409520126,0.08409465601852428,-0.12385945261755804,V13.0
21.360008650291512,-4.152766724708827,98.80627898870787,-4.4614960253351565,98.354576269897,-4.107513641159216,99.10469553696414,-4.02341037964017,98.2437039106451,-4.231376050466321,97.83545158679405,-0.04525308354961055,-0.3539823841759402,0.08410326151904624,-0.12386240930710457,V13.0
21.396070733690483,-4.152730159690482,98.80563696762326,-4.461413278547448,98.35393560535951,-4.107521848680393,99.10415295328234,-4.023410037036135,98.24307506392762,-4.231387280881113,97.83490676960845,-0.045208311010089375,-0.3538914298670548,0.08411181164425763,-0.12386543220072,V13.0
21.432193700672432,-4.152693591781942,98.80499592196732,-4.461330494986496,98.35329548302931,-4.1075299325633825,99.10361032288655,-4.023409627124454,98.242446112494,-4.23139845531377,97.83436086351244,-0.04516365921855936,-0.3538005624231131,0.08412030543892879,-0.12386852275038773,V13.0
21.46837765402706,-4.152657020394296,98.80435595588082,-4.461247673852079,98.35265599631313,-4.107537890705799,99.103067742925,-4.023409148795831,98.24181716135419,-4.2314095731695245,97.83381396375201,-0.04511912968849696,-0.35370978314628054,0.08412874190996789,-0.12387168246372582,V13.0
21.504622696717597,-4.152620444916754,98.80371717741788,-4.461164814310773,98.35201724208473,-4.107545720922714,99.10252531405699,-4.0234086008976275,98.24118831926398,-4.231420633828786,97.83326616885722,-0.045074723994039445,-0.3536190933880583,0.08413712002508689,-0.12387491290607144,V13.0
21.540928931881123,-4.152583864715826,98.80307969869337,-4.461081915494735,98.3513793208149,-4.1075534209434785,99.10198314058533,-4.023407982232273,98.24055969886632,-4.231431636646204,97.83271758076657,-0.04503044377234744,-0.3535284945512567,0.0841454387112055,-0.12387821570272539,V13.0
21.577296462828844,-4.152547279134441,98.80244363603579,-4.460998976500382,98.35074233670761,-4.107560988408514,99.10144133059408,-4.023407291555505,98.23993141683857,-4.231442580949699,97.83216830495589,-0.044986290725927525,-0.3534379880918683,0.08415369685300877,-0.1238815925411858,V13.0
21.61372539304635,-4.1525106874910875,98.80180911014581,-4.460915996387085,98.35010639784032,-4.107568420865909,99.10089999609133,-4.02340652757462,98.23930359404471,-4.231453466039471,97.83161845057253,-0.04494226662517864,-0.3533475755211759,0.08416189329128887,-0.12388504517356225,V13.0
21.650215826193993,-4.152474089078868,98.80117624626122,-4.460832974175733,98.34947161631015,-4.107575715767974,99.10035925315731,-4.023405688946648,98.23867635569381,-4.231464291186957,97.83106813057422,-0.04489837331089319,-0.35325725840775846,0.0841700268213268,-0.12388857541898268,V13.0
21.686767866107107,-4.152437483164553,98.8005451743274,-4.4607499088473155,98.34883810838532,-4.107582870467553,99.09981922209832,-4.023404774276421,98.23804983150394,-4.231475055633754,97.83051746187327,-0.04485461269699975,-0.3531670383797625,0.08417809619113203,-0.12389218516620115,V13.0
21.723381616796342,-4.152400868987579,98.799916029175,-4.460666799341431,98.34820599466235,-4.1075898822143095,99.09928002760623,-4.023403782114596,98.2374241558729,-4.231485758590506,97.82996656548625,-0.044810986773269335,-0.3530769171271215,0.08418610009971328,-0.12389587637619659,V13.0
21.760057182447948,-4.152364245759028,98.79928895070341,-4.460583644554699,98.34757540022896,-4.107596748150791,99.09874179892392,-4.023402710955623,98.23679946805454,-4.231496399235742,97.82941556668904,-0.04476749760823662,-0.352986896403908,0.08419403719516794,-0.12389965108495105,V13.0
21.796794667424063,-4.1523276126605335,98.79866408407199,-4.460500443339195,98.34694645483366,-4.107603465308377,99.09820467001727,-4.023401559235573,98.23617591234259,-4.231506976714681,97.8288645951782,-0.044724147352156685,-0.35289697803081843,0.08420190607280365,-0.12390351140630429,V13.0
21.833594176263034,-4.152290968843198,98.7980415798979,-4.460417194500725,98.34631929306104,-4.1076100306030785,99.09766877975301,-4.023400325329949,98.23555363826065,-4.2315174901379775,97.82831378523801,-0.04468093824011987,-0.3528071638976469,0.08420970527312921,-0.12390745953489901,V13.0
21.87045581367969,-4.152254313426422,98.79742159446181,-4.460333896797109,98.34569405451407,-4.107616440831154,99.09713427208443,-4.0233990075513875,98.23493280075986,-4.231527938580419,97.8277632759138,-0.04463787259526786,-0.35271745596595494,0.0842174332797665,-0.12391149774926546,V13.0
21.907379684565655,-4.152217645496709,98.79680428992079,-4.460250548936409,98.34507088400304,-4.107622692664594,99.09660129624235,-4.023397604147258,98.23431356042394,-4.231538321079608,97.8272132111921,-0.044594952832114565,-0.35262785627181437,0.08422508851733657,-0.12391562841501358,V13.0
21.944365893989634,-4.152180964106429,98.79618983452978,-4.460167149575002,98.34444993174219,-4.10762878264637,99.09607000693507,-4.023396113297182,98.23369608368152,-4.231548636634539,97.82666374018717,-0.044552181460058904,-0.3525383669286324,0.08423266934918772,-0.12391985398816896,V13.0
21.98141454719773,-4.152144268272524,98.79557840287141,-4.460083697315669,98.34383135355247,-4.10763470718562,99.09554056455458,-4.023394533110481,98.23308054302693,-4.231558884204178,97.82611501733494,-0.04450956108690374,-0.35244899013004893,0.0842401740751395,-0.12392417701855774,V13.0
