pair,event,window,band,delta_db,match_cost
E_12,39,80-160ms,20-60,-17.45627402715401,1.4493293223853163
E_12,39,80-160ms,60-150,-16.996354063194552,1.4493293223853163
E_12,39,80-160ms,150-500,-15.741602519099722,1.4493293223853163
E_12,39,80-160ms,500-2000,5.590376185047688,1.4493293223853163
E_12,39,80-160ms,2000-5000,-21.940698702849517,1.4493293223853163
E_12,39,80-160ms,5000-10000,-21.776702794967335,1.4493293223853163
E_12,40,0-5ms,20-60,-23.189749279012354,1.3394291032227945
E_12,40,0-5ms,60-150,-21.19724359968947,1.3394291032227945
E_12,40,0-5ms,150-500,-22.87594461579437,1.3394291032227945
E_12,40,0-5ms,500-2000,-26.152798048879077,1.3394291032227945
E_12,40,0-5ms,2000-5000,-16.87199843017457,1.3394291032227945
E_12,40,0-5ms,5000-10000,-17.195774545061454,1.3394291032227945
E_12,40,5-10ms,20-60,-11.423472577027269,1.3394291032227945
E_12,40,5-10ms,60-150,-11.573664450634624,1.3394291032227945
E_12,40,5-10ms,150-500,-10.038853830280111,1.3394291032227945
E_12,40,5-10ms,500-2000,-5.554035158074797,1.3394291032227945
E_12,40,5-10ms,2000-5000,-7.157016630676637,1.3394291032227945
E_12,40,5-10ms,5000-10000,-7.182037007691719,1.3394291032227945
E_12,40,10-20ms,20-60,-19.72774167636981,1.3394291032227945
E_12,40,10-20ms,60-150,-18.91360185918728,1.3394291032227945
E_12,40,10-20ms,150-500,-20.306496849924606,1.3394291032227945
E_12,40,10-20ms,500-2000,-11.448200441567607,1.3394291032227945
E_12,40,10-20ms,2000-5000,-6.576547417964008,1.3394291032227945
E_12,40,10-20ms,5000-10000,-6.559163427892216,1.3394291032227945
E_12,40,20-40ms,20-60,-10.624503210072248,1.3394291032227945
E_12,40,20-40ms,60-150,-14.872819260606008,1.3394291032227945
E_12,40,20-40ms,150-500,-16.04736022212242,1.3394291032227945
E_12,40,20-40ms,500-2000,-2.9748979918040206,1.3394291032227945
E_12,40,20-40ms,2000-5000,-18.037543789746195,1.3394291032227945
E_12,40,20-40ms,5000-10000,-18.149967775551602,1.3394291032227945
E_12,40,40-80ms,20-60,-9.595144783930607,1.3394291032227945
E_12,40,40-80ms,60-150,-13.08728004934705,1.3394291032227945
E_12,40,40-80ms,150-500,-16.43352454077125,1.3394291032227945
E_12,40,40-80ms,500-2000,1.7531845129936414,1.3394291032227945
E_12,40,40-80ms,2000-5000,-25.819232702704937,1.3394291032227945
E_12,40,40-80ms,5000-10000,-25.589427847164472,1.3394291032227945
E_12,40,80-160ms,20-60,-9.593319776481351,1.3394291032227945
E_12,40,80-160ms,60-150,-11.438194443653565,1.3394291032227945
E_12,40,80-160ms,150-500,-16.179397269083925,1.3394291032227945
E_12,40,80-160ms,500-2000,7.423986554008344,1.3394291032227945
E_12,40,80-160ms,2000-5000,-20.62180801008975,1.3394291032227945
E_12,40,80-160ms,5000-10000,-20.427846521729933,1.3394291032227945
E_12,41,0-5ms,20-60,-12.883981559969982,1.2972398225244592
E_12,41,0-5ms,60-150,-12.929331084350984,1.2972398225244592
E_12,41,0-5ms,150-500,-13.720897575337062,1.2972398225244592
E_12,41,0-5ms,500-2000,-12.549353570034498,1.2972398225244592
E_12,41,0-5ms,2000-5000,-17.97028152513917,1.2972398225244592
E_12,41,0-5ms,5000-10000,-18.688399961169253,1.2972398225244592
E_12,41,5-10ms,20-60,-12.980955267636098,1.2972398225244592
E_12,41,5-10ms,60-150,-12.340739554676219,1.2972398225244592
E_12,41,5-10ms,150-500,-14.541457975726459,1.2972398225244592
E_12,41,5-10ms,500-2000,-13.06659148896587,1.2972398225244592
E_12,41,5-10ms,2000-5000,-13.728395970296262,1.2972398225244592
E_12,41,5-10ms,5000-10000,-15.220511249204804,1.2972398225244592
E_12,41,10-20ms,20-60,-15.477234257489442,1.2972398225244592
E_12,41,10-20ms,60-150,-15.526324549818426,1.2972398225244592
E_12,41,10-20ms,150-500,-16.02710359676943,1.2972398225244592
E_12,41,10-20ms,500-2000,-10.888105740981857,1.2972398225244592
E_12,41,10-20ms,2000-5000,-17.881833556139696,1.2972398225244592
E_12,41,10-20ms,5000-10000,-20.803173136878726,1.2972398225244592
E_12,41,20-40ms,20-60,-17.793072637526876,1.2972398225244592
E_12,41,20-40ms,60-150,-16.000500141928335,1.2972398225244592
E_12,41,20-40ms,150-500,-14.817281597184142,1.2972398225244592
E_12,41,20-40ms,500-2000,-5.004376150106069,1.2972398225244592
E_12,41,20-40ms,2000-5000,-14.083700193614959,1.2972398225244592
E_12,41,20-40ms,5000-10000,-15.505416758996361,1.2972398225244592
E_12,41,40-80ms,20-60,-18.009790688987017,1.2972398225244592
E_12,41,40-80ms,60-150,-16.438317202392057,1.2972398225244592
E_12,41,40-80ms,150-500,-13.757418401613954,1.2972398225244592
E_12,41,40-80ms,500-2000,1.8215383022208371,1.2972398225244592
E_12,41,40-80ms,2000-5000,-15.320858215338262,1.2972398225244592
E_12,41,40-80ms,5000-10000,-15.938411859705525,1.2972398225244592
E_12,41,80-160ms,20-60,-17.483249694296063,1.2972398225244592
E_12,41,80-160ms,60-150,-16.929304770257787,1.2972398225244592
E_12,41,80-160ms,150-500,-13.203061926601684,1.2972398225244592
E_12,41,80-160ms,500-2000,8.550584463726729,1.2972398225244592
E_12,41,80-160ms,2000-5000,-13.40283789378897,1.2972398225244592
E_12,41,80-160ms,5000-10000,-13.436650460611233,1.2972398225244592
E_12,42,0-5ms,20-60,-23.41309350065731,1.340497704860355
E_12,42,0-5ms,60-150,-21.568566929703152,1.340497704860355
E_12,42,0-5ms,150-500,-21.982574092915407,1.340497704860355
E_12,42,0-5ms,500-2000,-24.65969671701729,1.340497704860355
E_12,42,0-5ms,2000-5000,-15.808112467266355,1.340497704860355
E_12,42,0-5ms,5000-10000,-16.65127983475901,1.340497704860355
E_12,42,5-10ms,20-60,-4.262282576178059,1.340497704860355
E_12,42,5-10ms,60-150,-3.3461580895828362,1.340497704860355
E_12,42,5-10ms,150-500,-4.348264379895582,1.340497704860355
E_12,42,5-10ms,500-2000,-7.3288288804234085,1.340497704860355
E_12,42,5-10ms,2000-5000,-11.176081170388613,1.340497704860355
E_12,42,5-10ms,5000-10000,-10.599840902703917,1.340497704860355
E_12,42,10-20ms,20-60,-20.616167873967484,1.340497704860355
E_12,42,10-20ms,60-150,-19.608421996061907,1.340497704860355
E_12,42,10-20ms,150-500,-19.40303632581758,1.340497704860355
E_12,42,10-20ms,500-2000,-10.330872025235905,1.340497704860355
E_12,42,10-20ms,2000-5000,-5.973036470230028,1.340497704860355
E_12,42,10-20ms,5000-10000,-6.162119510585086,1.340497704860355
E_12,42,20-40ms,20-60,-13.792219890592726,1.340497704860355
E_12,42,20-40ms,60-150,-15.132342201522569,1.340497704860355
E_12,42,20-40ms,150-500,-15.48762747831968,1.340497704860355
E_12,42,20-40ms,500-2000,-3.2588071527389815,1.340497704860355
E_12,42,20-40ms,2000-5000,-13.055045289450248,1.340497704860355
E_12,42,20-40ms,5000-10000,-13.131075549517803,1.340497704860355
E_12,42,40-80ms,20-60,-13.250766128919999,1.340497704860355
E_12,42,40-80ms,60-150,-14.279342961074903,1.340497704860355
E_12,42,40-80ms,150-500,-15.308374733925064,1.340497704860355
E_12,42,40-80ms,500-2000,3.1724167654495545,1.340497704860355
E_12,42,40-80ms,2000-5000,-17.33746232830356,1.340497704860355
E_12,42,40-80ms,5000-10000,-17.06562771051358,1.340497704860355
E_12,42,80-160ms,20-60,-12.778666252967298,1.340497704860355
E_12,42,80-160ms,60-150,-13.330874697548417,1.340497704860355
E_12,42,80-160ms,150-500,-14.776221627998183,1.340497704860355
E_12,42,80-160ms,500-2000,11.045671536329223,1.340497704860355
E_12,42,80-160ms,2000-5000,-17.954156048592836,1.340497704860355
E_12,42,80-160ms,5000-10000,-17.2052907424614,1.340497704860355
E_12,43,0-5ms,20-60,-14.855392374383676,1.3683079872921626
E_12,43,0-5ms,60-150,-14.912325438434934,1.3683079872921626
E_12,43,0-5ms,150-500,-15.671986608916129,1.3683079872921626
E_12,43,0-5ms,500-2000,-13.619783731966756,1.3683079872921626
E_12,43,0-5ms,2000-5000,-18.208750664869143,1.3683079872921626
E_12,43,0-5ms,5000-10000,-19.207625065789387,1.3683079872921626
E_12,43,5-10ms,20-60,-17.951623410443574,1.3683079872921626
E_12,43,5-10ms,60-150,-16.142103780107497,1.3683079872921626
E_12,43,5-10ms,150-500,-16.975343107518356,1.3683079872921626
E_12,43,5-10ms,500-2000,-15.271111968618435,1.3683079872921626
E_12,43,5-10ms,2000-5000,-10.101259849921675,1.3683079872921626
E_12,43,5-10ms,5000-10000,-10.652523841823836,1.3683079872921626
E_12,43,10-20ms,20-60,-15.030249077442427,1.3683079872921626
E_12,43,10-20ms,60-150,-14.853141825828828,1.3683079872921626
E_12,43,10-20ms,150-500,-15.550246203442992,1.3683079872921626
E_12,43,10-20ms,500-2000,-12.31296136409977,1.3683079872921626
E_12,43,10-20ms,2000-5000,-11.066998655904698,1.3683079872921626
E_12,43,10-20ms,5000-10000,-11.387963783787086,1.3683079872921626
E_12,43,20-40ms,20-60,-10.024930799635854,1.3683079872921626
E_12,43,20-40ms,60-150,-13.773829145397244,1.3683079872921626
E_12,43,20-40ms,150-500,-15.07182764061131,1.3683079872921626
E_12,43,20-40ms,500-2000,-5.386927062899112,1.3683079872921626
E_12,43,20-40ms,2000-5000,-15.657225005744237,1.3683079872921626
E_12,43,20-40ms,5000-10000,-17.42773029528911,1.3683079872921626
E_12,43,40-80ms,20-60,-9.616494324064831,1.3683079872921626
E_12,43,40-80ms,60-150,-12.592942107802493,1.3683079872921626
E_12,43,40-80ms,150-500,-15.470694054187241,1.3683079872921626
E_12,43,40-80ms,500-2000,2.953380268170548,1.3683079872921626
E_12,43,40-80ms,2000-5000,-15.766977606182834,1.3683079872921626
E_12,43,40-80ms,5000-10000,-16.924060998161323,1.3683079872921626
E_12,43,80-160ms,20-60,-9.499679640368036,1.3683079872921626
E_12,43,80-160ms,60-150,-10.79778232770392,1.3683079872921626
E_12,43,80-160ms,150-500,-15.23043926719118,1.3683079872921626
E_12,43,80-160ms,500-2000,8.216783257380754,1.3683079872921626
E_12,43,80-160ms,2000-5000,-13.258477643927392,1.3683079872921626
E_12,43,80-160ms,5000-10000,-13.263288831520867,1.3683079872921626
E_12,44,0-5ms,20-60,-18.479596083763298,1.178751787927416
E_12,44,0-5ms,60-150,-19.292667155621288,1.178751787927416
E_12,44,0-5ms,150-500,-19.362879291498786,1.178751787927416
E_12,44,0-5ms,500-2000,-14.328742238273492,1.178751787927416
E_12,44,0-5ms,2000-5000,-14.181725413453918,1.178751787927416
E_12,44,0-5ms,5000-10000,-28.50839383010411,1.178751787927416
E_12,44,5-10ms,20-60,-6.852112157919741,1.178751787927416
E_12,44,5-10ms,60-150,-7.762751901887931,1.178751787927416
E_12,44,5-10ms,150-500,-8.931774198171716,1.178751787927416
E_12,44,5-10ms,500-2000,-7.947032125095262,1.178751787927416
E_12,44,5-10ms,2000-5000,-9.525752564828721,1.178751787927416
E_12,44,5-10ms,5000-10000,-10.7053852963858,1.178751787927416
E_12,44,10-20ms,20-60,-23.020264584681343,1.178751787927416
E_12,44,10-20ms,60-150,-21.30979195463827,1.178751787927416
E_12,44,10-20ms,150-500,-19.424065846260262,1.178751787927416
E_12,44,10-20ms,500-2000,-9.872173256928193,1.178751787927416
E_12,44,10-20ms,2000-5000,4.732458820892404,1.178751787927416
E_12,44,10-20ms,5000-10000,2.7488167348759447,1.178751787927416
E_12,44,20-40ms,20-60,-15.652316007706482,1.178751787927416
E_12,44,20-40ms,60-150,-13.378176290668193,1.178751787927416
E_12,44,20-40ms,150-500,-13.236254732401243,1.178751787927416
E_12,44,20-40ms,500-2000,-2.9718870340725587,1.178751787927416
E_12,44,20-40ms,2000-5000,-6.2343396314873445,1.178751787927416
E_12,44,20-40ms,5000-10000,-16.857476749628717,1.178751787927416
E_12,44,40-80ms,20-60,-14.083085702302384,1.178751787927416
E_12,44,40-80ms,60-150,-12.607594959503913,1.178751787927416
E_12,44,40-80ms,150-500,-13.163310330299794,1.178751787927416
E_12,44,40-80ms,500-2000,4.675039478973531,1.178751787927416
E_12,44,40-80ms,2000-5000,-1.5508000400301398,1.178751787927416
E_12,44,40-80ms,5000-10000,-2.2015476524877613,1.178751787927416
E_12,44,80-160ms,20-60,-12.30964623469734,1.178751787927416
E_12,44,80-160ms,60-150,-13.049797409054406,1.178751787927416
E_12,44,80-160ms,150-500,-12.843433686773217,1.178751787927416
E_12,44,80-160ms,500-2000,9.871777447836536,1.178751787927416
E_12,44,80-160ms,2000-5000,-15.362204714867943,1.178751787927416
E_12,44,80-160ms,5000-10000,-15.42216364377478,1.178751787927416
E_12,45,0-5ms,20-60,-17.22156024401132,1.8188045336429026
E_12,45,0-5ms,60-150,-18.09751104090148,1.8188045336429026
E_12,45,0-5ms,150-500,-18.355344931496298,1.8188045336429026
E_12,45,0-5ms,500-2000,-15.687214863476477,1.8188045336429026
E_12,45,0-5ms,2000-5000,-18.00237819890964,1.8188045336429026
E_12,45,0-5ms,5000-10000,-18.343030810682706,1.8188045336429026
E_12,45,5-10ms,20-60,-18.725190196846576,1.8188045336429026
E_12,45,5-10ms,60-150,-18.92232972135301,1.8188045336429026
E_12,45,5-10ms,150-500,-16.19694460827276,1.8188045336429026
E_12,45,5-10ms,500-2000,-11.265021259818965,1.8188045336429026
E_12,45,5-10ms,2000-5000,-13.030747516958698,1.8188045336429026
E_12,45,5-10ms,5000-10000,-14.152184248172318,1.8188045336429026
E_12,45,10-20ms,20-60,-17.683681658436527,1.8188045336429026
E_12,45,10-20ms,60-150,-17.32759801055844,1.8188045336429026
E_12,45,10-20ms,150-500,-16.859939878490316,1.8188045336429026
E_12,45,10-20ms,500-2000,-12.767691805009633,1.8188045336429026
E_12,45,10-20ms,2000-5000,-14.500936820960945,1.8188045336429026
E_12,45,10-20ms,5000-10000,-15.243167324278147,1.8188045336429026
E_12,45,20-40ms,20-60,-15.622792439751429,1.8188045336429026
E_12,45,20-40ms,60-150,-15.791830491197583,1.8188045336429026
E_12,45,20-40ms,150-500,-15.8567388806254,1.8188045336429026
E_12,45,20-40ms,500-2000,-4.252586067739351,1.8188045336429026
E_12,45,20-40ms,2000-5000,-20.87830427984089,1.8188045336429026
E_12,45,20-40ms,5000-10000,-22.47737687322136,1.8188045336429026
E_12,45,40-80ms,20-60,-15.012052409329662,1.8188045336429026
E_12,45,40-80ms,60-150,-15.36616370932154,1.8188045336429026
E_12,45,40-80ms,150-500,-15.555367901684747,1.8188045336429026
E_12,45,40-80ms,500-2000,2.9781089826681892,1.8188045336429026
E_12,45,40-80ms,2000-5000,-20.562961061056768,1.8188045336429026
E_12,45,40-80ms,5000-10000,-20.94110479008826,1.8188045336429026
E_12,45,80-160ms,20-60,-14.46172977685201,1.8188045336429026
E_12,45,80-160ms,60-150,-14.827165798809602,1.8188045336429026
E_12,45,80-160ms,150-500,-15.187645965979236,1.8188045336429026
E_12,45,80-160ms,500-2000,10.773788980366305,1.8188045336429026
E_12,45,80-160ms,2000-5000,-9.997980679572308,1.8188045336429026
E_12,45,80-160ms,5000-10000,-10.004064723275704,1.8188045336429026
E_12,46,0-5ms,20-60,-20.948591972594926,1.5497152147300444
E_12,46,0-5ms,60-150,-21.61875964213582,1.5497152147300444
E_12,46,0-5ms,150-500,-21.241653384797978,1.5497152147300444
E_12,46,0-5ms,500-2000,-16.347201199790575,1.5497152147300444
E_12,46,0-5ms,2000-5000,-22.91773743266768,1.5497152147300444
E_12,46,0-5ms,5000-10000,-25.290666276874845,1.5497152147300444
E_12,46,5-10ms,20-60,-6.839615843364427,1.5497152147300444
E_12,46,5-10ms,60-150,-7.630780385435429,1.5497152147300444
E_12,46,5-10ms,150-500,-7.500967453933292,1.5497152147300444
E_12,46,5-10ms,500-2000,-2.811257381998523,1.5497152147300444
E_12,46,5-10ms,2000-5000,-12.52673992904262,1.5497152147300444
E_12,46,5-10ms,5000-10000,-12.751990359617892,1.5497152147300444
E_12,46,10-20ms,20-60,-20.61512766946263,1.5497152147300444
E_12,46,10-20ms,60-150,-18.701340799595762,1.5497152147300444
E_12,46,10-20ms,150-500,-17.032508363125654,1.5497152147300444
E_12,46,10-20ms,500-2000,-9.495273542766242,1.5497152147300444
E_12,46,10-20ms,2000-5000,-11.861557127956644,1.5497152147300444
E_12,46,10-20ms,5000-10000,-12.563947691449584,1.5497152147300444
E_12,46,20-40ms,20-60,-15.428655920365166,1.5497152147300444
E_12,46,20-40ms,60-150,-14.542164731608814,1.5497152147300444
E_12,46,20-40ms,150-500,-14.126606738390201,1.5497152147300444
E_12,46,20-40ms,500-2000,-2.8141439719936585,1.5497152147300444
E_12,46,20-40ms,2000-5000,-21.75961415900811,1.5497152147300444
E_12,46,20-40ms,5000-10000,-22.4059493949174,1.5497152147300444
E_12,46,40-80ms,20-60,-14.432062133215311,1.5497152147300444
E_12,46,40-80ms,60-150,-14.062261494794008,1.5497152147300444
E_12,46,40-80ms,150-500,-14.54435619462695,1.5497152147300444
E_12,46,40-80ms,500-2000,1.5410215301041603,1.5497152147300444
E_12,46,40-80ms,2000-5000,-23.146524494878065,1.5497152147300444
E_12,46,40-80ms,5000-10000,-23.203679247312465,1.5497152147300444
E_12,46,80-160ms,20-60,-13.535666972342767,1.5497152147300444
E_12,46,80-160ms,60-150,-14.081523105239484,1.5497152147300444
E_12,46,80-160ms,150-500,-14.331168763265737,1.5497152147300444
E_12,46,80-160ms,500-2000,15.112965030196733,1.5497152147300444
E_12,46,80-160ms,2000-5000,-1.8515102858695371,1.5497152147300444
E_12,46,80-160ms,5000-10000,-2.2577226529986376,1.5497152147300444
E_12,47,0-5ms,20-60,-17.00517374024799,1.4838555454819105
E_12,47,0-5ms,60-150,-15.809490262150675,1.4838555454819105
E_12,47,0-5ms,150-500,-18.03216986669767,1.4838555454819105
E_12,47,0-5ms,500-2000,-16.236764733539417,1.4838555454819105
E_12,47,0-5ms,2000-5000,-21.807684741399598,1.4838555454819105
E_12,47,0-5ms,5000-10000,-22.5056250610954,1.4838555454819105
E_12,47,5-10ms,20-60,-2.315022492727458,1.4838555454819105
E_12,47,5-10ms,60-150,-5.5749643234385715,1.4838555454819105
E_12,47,5-10ms,150-500,-8.835029035109024,1.4838555454819105
E_12,47,5-10ms,500-2000,-10.478357395226297,1.4838555454819105
E_12,47,5-10ms,2000-5000,-9.667874123609465,1.4838555454819105
E_12,47,5-10ms,5000-10000,-10.28572649665334,1.4838555454819105
E_12,47,10-20ms,20-60,-19.384004295758096,1.4838555454819105
E_12,47,10-20ms,60-150,-18.354960969108767,1.4838555454819105
E_12,47,10-20ms,150-500,-17.948865684319426,1.4838555454819105
E_12,47,10-20ms,500-2000,-12.951517850324464,1.4838555454819105
E_12,47,10-20ms,2000-5000,-10.182377511701773,1.4838555454819105
E_12,47,10-20ms,5000-10000,-10.521750409882983,1.4838555454819105
E_12,47,20-40ms,20-60,-17.56936744994904,1.4838555454819105
E_12,47,20-40ms,60-150,-16.54824506437162,1.4838555454819105
E_12,47,20-40ms,150-500,-15.771442505800465,1.4838555454819105
E_12,47,20-40ms,500-2000,-6.016652391914583,1.4838555454819105
E_12,47,20-40ms,2000-5000,-19.05525855418152,1.4838555454819105
E_12,47,20-40ms,5000-10000,-20.421975197064725,1.4838555454819105
E_12,47,40-80ms,20-60,-17.123298544614116,1.4838555454819105
E_12,47,40-80ms,60-150,-16.526160455220936,1.4838555454819105
E_12,47,40-80ms,150-500,-15.100397954371402,1.4838555454819105
E_12,47,40-80ms,500-2000,1.137799107413521,1.4838555454819105
E_12,47,40-80ms,2000-5000,-20.416603914517808,1.4838555454819105
E_12,47,40-80ms,5000-10000,-21.436596281537447,1.4838555454819105
E_12,47,80-160ms,20-60,-16.769823040911852,1.4838555454819105
E_12,47,80-160ms,60-150,-16.699150285876634,1.4838555454819105
E_12,47,80-160ms,150-500,-14.612070644071274,1.4838555454819105
E_12,47,80-160ms,500-2000,8.107494340858736,1.4838555454819105
E_12,47,80-160ms,2000-5000,-15.216697773046064,1.4838555454819105
E_12,47,80-160ms,5000-10000,-15.250678705045274,1.4838555454819105
E_12,48,0-5ms,20-60,-18.147537852436834,1.8554688289162253
E_12,48,0-5ms,60-150,-17.626518774422067,1.8554688289162253
E_12,48,0-5ms,150-500,-17.135143936562542,1.8554688289162253
E_12,48,0-5ms,500-2000,-15.267653388446021,1.8554688289162253
E_12,48,0-5ms,2000-5000,-17.037796004289547,1.8554688289162253
E_12,48,0-5ms,5000-10000,-17.04632680639112,1.8554688289162253
E_12,48,5-10ms,20-60,-3.873020377493212,1.8554688289162253
E_12,48,5-10ms,60-150,-5.826822558356014,1.8554688289162253
E_12,48,5-10ms,150-500,-5.320763775058573,1.8554688289162253
E_12,48,5-10ms,500-2000,-2.508809808663216,1.8554688289162253
E_12,48,5-10ms,2000-5000,-11.181756857557303,1.8554688289162253
E_12,48,5-10ms,5000-10000,-11.153931061723327,1.8554688289162253
E_12,48,10-20ms,20-60,-17.420670988936486,1.8554688289162253
E_12,48,10-20ms,60-150,-17.016496489220103,1.8554688289162253
E_12,48,10-20ms,150-500,-16.234664845615043,1.8554688289162253
E_12,48,10-20ms,500-2000,-8.481256720860927,1.8554688289162253
E_12,48,10-20ms,2000-5000,-1.232081776468732,1.8554688289162253
E_12,48,10-20ms,5000-10000,-1.3041238181401127,1.8554688289162253
E_12,48,20-40ms,20-60,-16.90598077956337,1.8554688289162253
E_12,48,20-40ms,60-150,-16.321651906121886,1.8554688289162253
E_12,48,20-40ms,150-500,-15.166374269886816,1.8554688289162253
E_12,48,20-40ms,500-2000,-3.8666486040370174,1.8554688289162253
E_12,48,20-40ms,2000-5000,-14.737540696524647,1.8554688289162253
E_12,48,20-40ms,5000-10000,-14.742742273495892,1.8554688289162253
E_12,48,40-80ms,20-60,-16.493381458414014,1.8554688289162253
E_12,48,40-80ms,60-150,-16.389926398058307,1.8554688289162253
E_12,48,40-80ms,150-500,-14.388797743002286,1.8554688289162253
E_12,48,40-80ms,500-2000,1.6350854729150512,1.8554688289162253
E_12,48,40-80ms,2000-5000,-13.130183787732278,1.8554688289162253
E_12,48,40-80ms,5000-10000,-13.139391382180136,1.8554688289162253
E_12,48,80-160ms,20-60,-16.260235387447928,1.8554688289162253
E_12,48,80-160ms,60-150,-15.902322140787618,1.8554688289162253
E_12,48,80-160ms,150-500,-13.478247545919103,1.8554688289162253
E_12,48,80-160ms,500-2000,10.912087003962142,1.8554688289162253
E_12,48,80-160ms,2000-5000,-11.167475870955315,1.8554688289162253
E_12,48,80-160ms,5000-10000,-11.139806632643314,1.8554688289162253
E_12,49,0-5ms,20-60,-20.450850429118184,1.946729596681415
E_12,49,0-5ms,60-150,-19.548474149030447,1.946729596681415
E_12,49,0-5ms,150-500,-20.32602597816306,1.946729596681415
E_12,49,0-5ms,500-2000,-21.83635560048406,1.946729596681415
E_12,49,0-5ms,2000-5000,-21.945994093392542,1.946729596681415
E_12,49,0-5ms,5000-10000,-22.466240780743732,1.946729596681415
E_12,49,5-10ms,20-60,-10.365178059821865,1.946729596681415
E_12,49,5-10ms,60-150,-9.859052561465028,1.946729596681415
E_12,49,5-10ms,150-500,-10.46400445919295,1.946729596681415
E_12,49,5-10ms,500-2000,-10.544259606863307,1.946729596681415
E_12,49,5-10ms,2000-5000,-4.03560938878725,1.946729596681415
E_12,49,5-10ms,5000-10000,-4.605213902561005,1.946729596681415
E_12,49,10-20ms,20-60,-21.373213318508427,1.946729596681415
E_12,49,10-20ms,60-150,-19.761700070357463,1.946729596681415
E_12,49,10-20ms,150-500,-18.570800910344538,1.946729596681415
E_12,49,10-20ms,500-2000,-14.976234235385391,1.946729596681415
E_12,49,10-20ms,2000-5000,-11.9445652002657,1.946729596681415
E_12,49,10-20ms,5000-10000,-12.226295594033814,1.946729596681415
E_12,49,20-40ms,20-60,-20.949041604164172,1.946729596681415
E_12,49,20-40ms,60-150,-17.047441440771614,1.946729596681415
E_12,49,20-40ms,150-500,-15.533990692246888,1.946729596681415
E_12,49,20-40ms,500-2000,-4.389359937772113,1.946729596681415
E_12,49,20-40ms,2000-5000,-22.91169311055161,1.946729596681415
E_12,49,20-40ms,5000-10000,-23.973081717884128,1.946729596681415
E_12,49,40-80ms,20-60,-20.277584043391514,1.946729596681415
E_12,49,40-80ms,60-150,-17.705881600187798,1.946729596681415
E_12,49,40-80ms,150-500,-14.845737493100351,1.946729596681415
E_12,49,40-80ms,500-2000,0.6158682698659561,1.946729596681415
E_12,49,40-80ms,2000-5000,-24.686254219184647,1.946729596681415
E_12,49,40-80ms,5000-10000,-25.255597057131013,1.946729596681415
E_12,49,80-160ms,20-60,-19.072143720748215,1.946729596681415
E_12,49,80-160ms,60-150,-18.91922361884404,1.946729596681415
E_12,49,80-160ms,150-500,-14.043728236028194,1.946729596681415
E_12,49,80-160ms,500-2000,5.616206821704978,1.946729596681415
E_12,49,80-160ms,2000-5000,-15.005545820832708,1.946729596681415
E_12,49,80-160ms,5000-10000,-14.998751851219552,1.946729596681415
A_12,0,0-5ms,20-60,-2.3649369788170986,2.2025399205375513
A_12,0,0-5ms,60-150,-1.3017392900193983,2.2025399205375513
A_12,0,0-5ms,150-500,-2.8136304616257846,2.2025399205375513
A_12,0,0-5ms,500-2000,-6.1341146706397325,2.2025399205375513
A_12,0,0-5ms,2000-5000,-13.261209788511579,2.2025399205375513
A_12,0,0-5ms,5000-10000,-16.23417435417366,2.2025399205375513
A_12,0,5-10ms,20-60,-14.852235591701962,2.2025399205375513
A_12,0,5-10ms,60-150,-16.178325022840347,2.2025399205375513
A_12,0,5-10ms,150-500,-14.556197594108099,2.2025399205375513
A_12,0,5-10ms,500-2000,-10.568090599689896,2.2025399205375513
A_12,0,5-10ms,2000-5000,5.385326174633903,2.2025399205375513
A_12,0,5-10ms,5000-10000,-3.1022811915045025,2.2025399205375513
A_12,0,10-20ms,20-60,-19.223080036697304,2.2025399205375513
A_12,0,10-20ms,60-150,-15.285975060358275,2.2025399205375513
A_12,0,10-20ms,150-500,-13.490447216870685,2.2025399205375513
A_12,0,10-20ms,500-2000,-5.829887580827105,2.2025399205375513
A_12,0,10-20ms,2000-5000,0.4931294653132454,2.2025399205375513
A_12,0,10-20ms,5000-10000,0.5423334678310283,2.2025399205375513
A_12,0,20-40ms,20-60,-16.6236019698707,2.2025399205375513
A_12,0,20-40ms,60-150,-16.349718468444948,2.2025399205375513
A_12,0,20-40ms,150-500,-12.416819130441716,2.2025399205375513
A_12,0,20-40ms,500-2000,-5.181974817055448,2.2025399205375513
A_12,0,20-40ms,2000-5000,-4.43343384771272,2.2025399205375513
A_12,0,20-40ms,5000-10000,-17.38514626815808,2.2025399205375513
A_12,0,40-80ms,20-60,-17.36292882036669,2.2025399205375513
A_12,0,40-80ms,60-150,-17.001059298281866,2.2025399205375513
A_12,0,40-80ms,150-500,-11.261815199272704,2.2025399205375513
A_12,0,40-80ms,500-2000,-3.1929447815745533,2.2025399205375513
A_12,0,40-80ms,2000-5000,-10.843360193543745,2.2025399205375513
A_12,0,40-80ms,5000-10000,-14.193407706803782,2.2025399205375513
A_12,0,80-160ms,20-60,-17.771255310212297,2.2025399205375513
A_12,0,80-160ms,60-150,-16.994831317229433,2.2025399205375513
A_12,0,80-160ms,150-500,-10.305587128375869,2.2025399205375513
A_12,0,80-160ms,500-2000,2.2125516756438515,2.2025399205375513
A_12,0,80-160ms,2000-5000,-12.158143898379578,2.2025399205375513
A_12,0,80-160ms,5000-10000,-13.272169098405342,2.2025399205375513
A_12,1,0-5ms,20-60,1.7541887992492704,2.254221963763953
A_12,1,0-5ms,60-150,-1.8592921224144732,2.254221963763953
