pair,family,string,register,event,phase,f,f0,y,snr,match_cost,kind,weight_base
G_open,open,G,low,9,sustain,97.90887580836014,97.90887580836014,-15.901879354483306,49.00254643722218,1.371460325697614,fundamental,0.3
G_open,open,G,low,9,decay,97.90887580836014,97.90887580836014,-15.793668752464429,44.39985678668816,1.371460325697614,fundamental,0.08
G_open,open,G,low,10,attack,97.9020623994062,97.9020623994062,-7.702910212000916,47.329157644582494,1.2944004678271608,fundamental,0.08
G_open,open,G,low,10,stabilization,97.9020623994062,97.9020623994062,-7.019303726841528,46.51577812403919,1.2944004678271608,fundamental,0.14
G_open,open,G,low,10,body,97.9020623994062,97.9020623994062,-6.569451185452884,51.16020279805362,1.2944004678271608,fundamental,0.4
G_open,open,G,low,10,sustain,97.9020623994062,97.9020623994062,-6.384402083308601,53.19536800560622,1.2944004678271608,fundamental,0.3
G_open,open,G,low,10,decay,97.9020623994062,97.9020623994062,-6.4169084327117645,48.541190405152506,1.2944004678271608,fundamental,0.08
G_open,open,G,low,11,attack,97.88490837869885,97.88490837869885,-8.900123460224698,48.29651899335839,1.1730103788218906,fundamental,0.08
G_open,open,G,low,11,stabilization,97.88490837869885,97.88490837869885,-9.147468215523643,47.53801251307972,1.1730103788218906,fundamental,0.14
G_open,open,G,low,11,body,97.88490837869885,97.88490837869885,-9.119045247872528,51.84378815556582,1.1730103788218906,fundamental,0.4
G_open,open,G,low,11,sustain,97.88490837869885,97.88490837869885,-9.15350818763794,53.60375589430704,1.1730103788218906,fundamental,0.3
G_open,open,G,low,11,decay,97.88490837869885,97.88490837869885,-9.278937986156322,48.85523328852018,1.1730103788218906,fundamental,0.08
G_open,open,G,low,12,attack,97.89689987312606,97.89689987312606,-9.304461507309805,47.07559913967921,1.4059831625144426,fundamental,0.08
G_open,open,G,low,12,stabilization,97.89689987312606,97.89689987312606,-10.093487219115032,45.96815765369224,1.4059831625144426,fundamental,0.14
G_open,open,G,low,12,body,97.89689987312606,97.89689987312606,-9.858108223786694,50.503454242604036,1.4059831625144426,fundamental,0.4
G_open,open,G,low,12,sustain,97.89689987312606,97.89689987312606,-9.77343795803874,52.499457924066775,1.4059831625144426,fundamental,0.3
G_open,open,G,low,12,decay,97.89689987312606,97.89689987312606,-9.731378432032932,47.93971548389569,1.4059831625144426,fundamental,0.08
G_open,open,G,low,13,attack,97.88348896607884,97.88348896607884,-8.572139990847823,50.388629179418686,1.1292570592272773,fundamental,0.08
G_open,open,G,low,13,stabilization,97.88348896607884,97.88348896607884,-9.046442972617704,49.40415025612051,1.1292570592272773,fundamental,0.14
G_open,open,G,low,13,body,97.88348896607884,97.88348896607884,-9.050588213046318,53.64601331540475,1.1292570592272773,fundamental,0.4
G_open,open,G,low,13,sustain,97.88348896607884,97.88348896607884,-9.205069755864804,55.27392309566987,1.1292570592272773,fundamental,0.3
G_open,open,G,low,13,decay,97.88348896607884,97.88348896607884,-9.359290932098569,50.51552185731496,1.1292570592272773,fundamental,0.08
G_open,open,G,low,14,attack,97.88278942870191,97.88278942870191,-10.002914461584872,49.05149650294344,0.9918828793855612,fundamental,0.08
G_open,open,G,low,14,stabilization,97.88278942870191,97.88278942870191,-10.343844841427972,48.14807468648678,0.9918828793855612,fundamental,0.14
G_open,open,G,low,14,body,97.88278942870191,97.88278942870191,-9.810193331259365,52.7227945842428,0.9918828793855612,fundamental,0.4
G_open,open,G,low,14,sustain,97.88278942870191,97.88278942870191,-9.517969960603509,54.67723226598966,0.9918828793855612,fundamental,0.3
G_open,open,G,low,14,decay,97.88278942870191,97.88278942870191,-6.507419602607385,50.03814712871974,0.9918828793855612,fundamental,0.08
G_open,open,G,low,15,attack,97.90073875908622,97.90073875908622,-9.350572421047673,48.422518506949096,1.2614907380089972,fundamental,0.08
G_open,open,G,low,15,stabilization,97.90073875908622,97.90073875908622,-9.403596378456337,47.458020878396994,1.2614907380089972,fundamental,0.14
G_open,open,G,low,15,body,97.90073875908622,97.90073875908622,-8.85284867219562,52.008064180490585,1.2614907380089972,fundamental,0.4
G_open,open,G,low,15,sustain,97.90073875908622,97.90073875908622,-8.562414940356618,54.038723120556355,1.2614907380089972,fundamental,0.3
G_open,open,G,low,15,decay,97.90073875908622,97.90073875908622,-8.449228084839746,49.42498968441804,1.2614907380089972,fundamental,0.08
G_open,open,G,low,16,attack,97.88368752709874,97.88368752709874,-9.922061013778986,49.15385445556423,1.04374340229398,fundamental,0.08
G_open,open,G,low,16,stabilization,97.88368752709874,97.88368752709874,-10.270767103225625,48.27098290419282,1.04374340229398,fundamental,0.14
G_open,open,G,low,16,body,97.88368752709874,97.88368752709874,-10.016498746532328,52.59672549421918,1.04374340229398,fundamental,0.4
G_open,open,G,low,16,sustain,97.88368752709874,97.88368752709874,-9.852389651627426,54.40487827434407,1.04374340229398,fundamental,0.3
G_open,open,G,low,16,decay,97.88368752709874,97.88368752709874,-9.958756103160049,49.4147547435811,1.04374340229398,fundamental,0.08
G_open,open,G,low,17,attack,97.91125200706794,97.91125200706794,-7.266487130161316,46.352903411576094,1.4047084985379366,fundamental,0.08
G_open,open,G,low,17,stabilization,97.91125200706794,97.91125200706794,-7.156890310284318,45.50488316969768,1.4047084985379366,fundamental,0.14
G_open,open,G,low,17,body,97.91125200706794,97.91125200706794,-6.405763358801671,50.35304980264956,1.4047084985379366,fundamental,0.4
G_open,open,G,low,17,sustain,97.91125200706794,97.91125200706794,-6.06849067143218,52.66447874384053,1.4047084985379366,fundamental,0.3
G_open,open,G,low,17,decay,97.91125200706794,97.91125200706794,-5.971349453913135,48.21329506184905,1.4047084985379366,fundamental,0.08
G_open,open,G,low,18,attack,97.89920341506557,97.89920341506557,-13.838729213658382,46.15353650866342,1.3500924484481729,fundamental,0.08
G_open,open,G,low,18,stabilization,97.89920341506557,97.89920341506557,-14.227196351534444,45.13620050786963,1.3500924484481729,fundamental,0.14
G_open,open,G,low,18,body,97.89920341506557,97.89920341506557,-13.77133376785028,49.761677615346684,1.3500924484481729,fundamental,0.4
G_open,open,G,low,18,sustain,97.89920341506557,97.89920341506557,-13.396799107430702,51.93398649244246,1.3500924484481729,fundamental,0.3
G_open,open,G,low,18,decay,97.89920341506557,97.89920341506557,-14.161404466283573,46.50406994662658,1.3500924484481729,fundamental,0.08
G_open,open,G,low,19,attack,97.90252721717084,97.90252721717084,-4.92440685069402,47.00577109078651,1.3954504603490114,fundamental,0.08
G_open,open,G,low,19,stabilization,97.90252721717084,97.90252721717084,-5.936591324471543,46.00732736420003,1.3954504603490114,fundamental,0.14
G_open,open,G,low,19,body,97.90252721717084,97.90252721717084,-5.449654031337119,50.53198931098155,1.3954504603490114,fundamental,0.4
G_open,open,G,low,19,sustain,97.90252721717084,97.90252721717084,-5.425092796858472,52.53242072625072,1.3954504603490114,fundamental,0.3
G_open,open,G,low,19,decay,97.90252721717084,97.90252721717084,-6.284446403066497,47.130314854296415,1.3954504603490114,fundamental,0.08
G_open,open,G,low,20,attack,97.92021698660913,97.92021698660913,-7.463906869358837,45.417157794592434,1.291492542963449,fundamental,0.08
G_open,open,G,low,20,stabilization,97.92021698660913,97.92021698660913,-7.847451253021482,44.32593688688779,1.291492542963449,fundamental,0.14
G_open,open,G,low,20,body,97.92021698660913,97.92021698660913,-7.44771051037678,49.00516847907329,1.291492542963449,fundamental,0.4
G_open,open,G,low,20,sustain,97.92021698660913,97.92021698660913,-7.342963133441884,51.37615890618525,1.291492542963449,fundamental,0.3
G_open,open,G,low,20,decay,97.92021698660913,97.92021698660913,-6.963589151487,46.82121603715183,1.291492542963449,fundamental,0.08
G_open,open,G,low,21,attack,97.89947694430766,97.89947694430766,-10.09342012806718,47.00378639687009,1.3651714941773223,fundamental,0.08
G_open,open,G,low,21,stabilization,97.89947694430766,97.89947694430766,-10.375850829382848,46.221461908626715,1.3651714941773223,fundamental,0.14
G_open,open,G,low,21,body,97.89947694430766,97.89947694430766,-9.888094200811032,50.86127410501396,1.3651714941773223,fundamental,0.4
G_open,open,G,low,21,sustain,97.89947694430766,97.89947694430766,-9.86484323764342,52.935940355814395,1.3651714941773223,fundamental,0.3
G_open,open,G,low,21,decay,97.89947694430766,97.89947694430766,-10.214242981813356,48.035827049672065,1.3651714941773223,fundamental,0.08
G_open,open,G,low,22,attack,97.8934242447592,97.8934242447592,-7.939055129762764,46.35207067993151,1.292385023357855,fundamental,0.08
G_open,open,G,low,22,stabilization,97.8934242447592,97.8934242447592,-7.446666086652669,45.05446802030402,1.292385023357855,fundamental,0.14
G_open,open,G,low,22,body,97.8934242447592,97.8934242447592,-7.302522777292097,49.174376538826586,1.292385023357855,fundamental,0.4
G_open,open,G,low,22,sustain,97.8934242447592,97.8934242447592,-7.67060768945143,50.669738558714,1.292385023357855,fundamental,0.3
G_open,open,G,low,22,decay,97.8934242447592,97.8934242447592,-7.843311900390724,45.72042025145678,1.292385023357855,fundamental,0.08
G_open,open,G,low,23,attack,97.91238735470468,97.91238735470468,-11.688395329772,45.95657577371883,1.4997118085376329,fundamental,0.08
G_open,open,G,low,23,stabilization,97.91238735470468,97.91238735470468,-11.87002663714231,45.1111867157398,1.4997118085376329,fundamental,0.14
G_open,open,G,low,23,body,97.91238735470468,97.91238735470468,-11.360786485753032,49.79544974963577,1.4997118085376329,fundamental,0.4
G_open,open,G,low,23,sustain,97.91238735470468,97.91238735470468,-10.972820086211833,52.07205456665013,1.4997118085376329,fundamental,0.3
G_open,open,G,low,23,decay,97.91238735470468,97.91238735470468,-10.3214384025215,47.271582999542915,1.4997118085376329,fundamental,0.08
G_open,open,G,low,24,attack,97.89118966756536,97.89118966756536,1.2553837289779182,44.5588877973856,1.452368122836919,fundamental,0.08
G_open,open,G,low,24,stabilization,97.89118966756536,97.89118966756536,-1.398501270043873,43.65658338366774,1.452368122836919,fundamental,0.14
