frequency_hz,baseline_central_db,repro_central_db,delta_db,baseline_effective_pairs,baseline_support
32.56503935712155,-0.0079957000872389,-0.0061210313679218,0.0018746687193171001,1,Inferido localmente
32.62001888378814,-0.0083305624329954,-0.00630306875351,0.0020274936794853994,1,Inferido localmente
32.675091232340165,-0.008665424778752,-0.0064851061390981,0.0021803186396539,1,Inferido localmente
32.73025655948874,-0.0090002871245084,-0.0066671435246862,0.002333143599822199,1,Inferido localmente
32.78551502220953,-0.0093351494702649,-0.0068491809102744,0.002485968559990501,0,No identificado
32.84086677774327,-0.0096700118160215,-0.0070312182958626,0.0026387935201589,0,No identificado
32.89631198359609,-0.0100048741617779,-0.0072132556814507,0.002791618480327201,0,No identificado
32.951850797540104,-0.0103397365075344,-0.0073952930670388,0.0029444434404956006,0,No identificado
33.00748337761376,-0.0106745988532909,-0.007577330452627,0.0030972684006639,0,No identificado
33.06320988212234,-0.0110094611990474,-0.0077593678382151,0.0032500933608322997,0,No identificado
33.11903046963837,-0.0113443235448039,-0.0079414052238032,0.0034029183210006995,0,No identificado
33.17494529900211,-0.0116791858905604,-0.0081234426093914,0.0035557432811689996,0,No identificado
33.230954529322,-0.0120140482363169,-0.0083054799949795,0.0037085682413373986,0,No identificado
33.287058319975074,-0.0123489105820733,-0.0084875173805676,0.0038613932015057004,0,No identificado
33.34325683060746,-0.0126837729278298,-0.0086695547661558,0.0040142181616740005,0,No identificado
33.399550221134824,-0.0130186352735863,-0.0088515921517439,0.0041670431218423995,0,No identificado
33.4559386517428,-0.0133534976193427,-0.009033629537332,0.0043198680820107,0,No identificado
33.512422282887464,-0.0136883599650993,-0.0092156669229202,0.0044726930421791,0,No identificado
33.56900127529581,-0.0140232223108558,-0.0093977043085083,0.004625518002347499,0,No identificado
33.62567578996617,-0.0143580846566122,-0.0095797416940964,0.004778342962515801,0,No identificado
33.68244598816868,-0.0146929470023687,-0.0097617790796846,0.004931167922684101,0,No identificado
33.73931203144578,-0.0150278093481251,-0.0099438164652727,0.0050839928828523995,0,No identificado
33.796274081612616,-0.0153626716938816,-0.0101258538508608,0.0052368178430207985,0,No identificado
