frequency_hz,bass_pink_db,bass_sweep_aligned_db,bass_recommended_analog_db,bass_uncertainty_db,hybrid_pink_db,hybrid_sweep_aligned_db,hybrid_recommended_analog_db,hybrid_uncertainty_db,guitar_pink_db,guitar_sweep_aligned_db,guitar_recommended_analog_db,guitar_uncertainty_db
22.693697172711826,15.40647868383602,15.249233324626571,15.252048993639331,0.08780173909527261,3.0434229430031934,2.797110267096663,2.8073756402905703,0.09182961928084238,-2.5855984851339713,-2.715913590869912,-2.702096464834334,0.09752576166415683
22.734697895901014,15.337975636496033,15.25206718373922,15.254983793442754,0.08796936674870451,3.0397258365127584,2.800389159974684,2.8110645231702427,0.09148602504328589,-2.558136714504556,-2.712232316616899,-2.69780268664371,0.09746563841848185
22.77577269513383,15.302455414718501,15.254898350630738,15.257905931813818,0.08782816662504381,3.0444108330243296,2.8036718200859854,2.814740046253952,0.09104637280154831,-2.5158779760609207,-2.708534990374769,-2.6935062621100614,0.09717122900238205
22.816921704243548,15.345751216538659,15.25772478090188,15.260815335812229,0.08753745209902206,3.048827850449996,2.806954862215185,2.8183996021201376,0.09071685165485964,-2.477276362615555,-2.7048224578864195,-2.6892082518693567,0.09705373288895836
22.8581450573052,15.387403743626201,15.260544286663665,15.263711990448181,0.08744646575308197,3.059081477865618,2.8102347810768844,2.822040725046592,0.09038223754116503,-2.4350886108153134,-2.7010958212504326,-2.6849096920462148,0.09700116777483897
22.899442888636084,15.427245745814183,15.263354599034516,15.266595945349433,0.08680172535351832,3.0448965293354604,2.8135080232780436,2.825661128170688,0.09028291418314804,-2.391351494970351,-2.6973564036759448,-2.680611597845112,0.09695257985365996
22.940815332796156,15.41475322713844,15.26615342839127,15.26946732073636,0.08697420747697474,3.022690094324446,2.816771065423277,2.8292587391943917,0.08949244753364144,-2.3497452837712274,-2.693605710389643,-2.676314968417398,0.09671965110498136
22.98226252458847,15.322689430595744,15.26893852313236,15.272326312545566,0.08777783810597302,2.9986381420764587,2.820020493277677,2.832831733845773,0.0892889282298138,-2.327915048815669,-2.689845390579787,-2.672020792878507,0.09676678922888687
23.023784599059653,15.356873335089261,15.271707723324099,15.275173196546929,0.08817088586592398,3.0159744046186887,2.82325308321185,2.836378566302805,0.08957948830572962,-2.317729897455621,-2.686077197452142,-2.6677300573184266,0.09726381737928802
23.065381691500306,15.397847785036241,15.274459008361335,15.27800833129813,0.08819821606845141,3.0431588279838593,2.826465882633332,2.8398979957958863,0.08980168413860867,-2.297860104488649,-2.6823029530599336,-2.663443752635155,0.09734927877272347
23.107053937445457,15.437054969081728,15.27719053902284,15.2808321597918,0.08812855905831396,3.0945612487215612,2.8296562843297908,2.8433891086418686,0.08998395136941574,-2.2770686447475725,-2.6785245136000944,-2.659162882993361,0.09699200840378719
23.14880147267502,15.474546539579855,15.279900689511182,15.283645209664607,0.08785150519172728,3.1471919693191808,2.8328220942507647,2.8468513350242675,0.08973159230960136,-2.225281414357795,-2.6747437418310347,-2.6548884746847077,0.09684815290410595
23.190624433214207,15.510375725438607,15.282588071782031,15.286448091853789,0.08788860979483083,3.1993031312670155,2.835961586465756,2.850284459918305,0.08969919965330923,-2.171786026817159,-2.6709624829854586,-2.650621585144742,0.09695457189721617
23.23252295533399,15.537270482598167,15.285251550872454,15.289241497608717,0.08804308084408814,3.2434311883722984,2.8390735472489617,2.8536886276722897,0.08926360452975722,-2.126487562650908,-2.6671825459641076,-2.646363311849952,0.09737607735023326
23.27449717555155,15.523366983780065,15.287890256466111,15.292026193791495,0.08826155649458799,3.277293949421548,2.8421573040256622,2.857064339885878,0.08877565873700123,-2.121475997500923,-2.6634056887331226,-2.6421148008001163,0.09715337103598512
23.316547230630707,15.466503490566126,15.290503590929475,15.294803016430903,0.08785540370908104,3.2905360278682565,2.8452127415704043,2.8604124463758605,0.08774526045071161,-2.20673805491883,-2.6596336079985505,-2.637877254259924,0.09691477047816816
23.358673257582375,15.415756290471549,15.293091232009735,15.297572862519685,0.08744695285271256,3.2675505890213117,2.848240301482628,2.863734129183659,0.08717980687352432,-2.291652052592184,-2.6558679291239966,-2.6336519374315626,0.09649270847330173
23.400875393665004,15.443936705481782,15.295653133185004,15.30033668009446,0.08716386979785143,3.2202465176767134,2.8512409622521586,2.867030879757148,0.08634704367962087,-2.3391838297158642,-2.65211020104598,-2.62944018369215,0.0965227794105077
23.44315377638503,15.489879951617745,15.298189518202781,15.303095456667425,0.08674895476890591,3.2006565914954592,2.8542162108233775,2.870304469616734,0.08658195182407537,-2.358956363590096,-2.6483618904441846,-2.6252433980414747,0.09579146437485563
23.485508543497318,15.440856951778443,15.300700877680363,15.305850206105916,0.08652547207811363,3.2301454997169117,2.857168001968824,2.873556914995253,0.08706869640658911,-2.3295720517013194,-2.6446243767603987,-2.6210630584047587,0.0948987505051992
23.527939833005625,15.393149356993561,15.303187965498498,15.308601954107749,0.08607184051072526,3.2117671020382943,2.860098713239097,2.8767904361087604,0.08663510714414131,-2.2775032325914566,-2.6408989455814162,-2.6169007144546703,0.09434035536340228
23.570447783163033,15.40512002161612,15.305651793114839,15.311351722450109,0.08677395326651016,3.1628575097454075,2.8630110933217487,2.880007411879376,0.08676578677521087,-2.208430913723575,-2.6371867817932957,-2.612757983647266,0.09432750669673423
23.613032532472396,15.419521514480465,15.308093619833611,15.314100512218646,0.08643335898351685,3.1130494386721352,2.865908205076086,2.883210331059298,0.08717349535065473,-2.24478803219354,-2.6334889637144236,-2.608636544212601,0.0940631407062949
