frequency_hz,pair_first_db,pair_mad_db,n_pairs,attack_db,sustain_db,attack_sustain_disagreement_db
4803.64389162586,9.653168895974364,14.388486668335057,12,6.535646191182794,12.099553889689693,5.563907698506899
4845.026313986197,9.820279797157859,14.388402838706726,12,6.533084000495414,12.003728219402253,5.470644218906839
4886.7652375608295,9.83272755520084,14.388319328623245,12,6.53116378138649,11.909408535032886,5.378244753646396
4928.863733535759,9.844215585432973,14.388236137074378,12,6.529752231136319,11.816335617697153,5.286583386560833
4971.324899554601,9.854825625415328,14.388153263052862,12,6.528736843953789,11.724261436471927,5.195524592518138
5014.151859946579,9.864633595813219,14.388070705554433,12,6.528021155116429,11.63295676504217,5.104935609925741
5057.3477659563805,9.67250034235014,14.387988463577749,12,6.52752839637138,11.54220613452515,5.01467773815377
5100.915795976,9.680373553939296,14.38790653612447,12,6.527195201135623,10.700147876123305,4.172952674987682
5144.859155778676,9.687484036034192,14.387824922199185,12,6.526972048825597,10.700197533692375,4.173225484866778
5189.181078754697,9.693940219887962,14.387743620809403,12,6.526822140840331,10.700247022761415,4.173424881921084
5233.884826149389,9.699825437849421,14.387662630965606,12,6.526720884280822,10.700296342696543,4.173575458415721
5278.973687303044,9.705205731137003,14.387581951681158,12,6.526656527571525,10.700345492894884,4.173688965323359
5324.450979892928,9.71013548556306,14.38750158197237,12,6.526632190192634,10.700394472783923,4.173762282591289
5370.320050177459,9.714659941174054,14.387421520858428,12,6.526669985617755,10.70044328182087,4.173773296203116
5416.584273242392,9.718816482203957,14.387341767361443,12,6.526816296937373,10.70049191949203,4.173675622554658
5463.247053249135,9.72264038914717,14.387262320506402,12,6.527155038592134,10.70054038531221,4.173385346720076
5510.311823685293,9.72616318617132,14.38718317932117,12,6.527825006580985,10.700588678824095,4.172763672243111
5557.782047617271,9.729409237688639,14.3871043428365,12,6.884226859038382,10.700636799597678,3.8164099405592964
5605.661217945059,10.021053819202884,14.387025810085992,12,7.574162649331925,10.700684747229666,3.12652209789774
5653.952857659311,11.26487370348832,14.386947580106115,12,7.5747133847128705,10.700732521342921,3.1260191366300507
5702.660520100533,11.265211988263921,14.38686965193618,12,7.575046034700557,10.700780121585892,3.125734086885335
5751.787789220506,11.265251876814132,14.386792024618337,12,7.575177010190046,10.700827547632077,3.1256505374420307
5801.338279846069,11.265041006835512,14.38671469719757,12,7.575121315300288,10.700874799179472,3.1257534838791834
5851.315637945065,11.26483286700747,14.386637668721692,12,7.574892675523746,10.700921875950055,3.1260292004263093
5901.723540894575,9.986657348086505,14.386560938241326,12,7.574503653948831,10.70096877768925,3.1264651237404184
5952.565697751582,9.987149089435205,14.386484504809891,12,7.57396575655517,10.701015504165433,3.127049747610263
6003.845849525841,9.987642752768673,14.386408367483643,12,7.573289527540036,10.701062055169423,3.1277725276293875
6055.567769455119,9.988136472671373,14.386332525321587,12,7.572484635580885,10.701108430513983,3.128623794933098
6107.735263282896,9.98862656693941,14.386256977385534,12,7.571559951878951,10.701154630033352,3.129594678154401
6160.35216953837,9.989105792713465,14.38618172274006,12,7.580274362323676,11.370195141793491,3.7899207794698153
6213.422359818851,9.995276328908755,14.38610676045253,12,7.590906087444743,11.370123145560198,3.7792170581154547
6266.949739074717,10.009695916827296,14.38603208959304,12,7.602488022877597,11.37004441609378,3.767556393216183
6320.9382458967075,10.025156690528895,14.385957709234455,12,7.6150957575104385,11.369958121134461,3.7548623636240226
6375.391852805686,10.041737925130858,14.385883618452377,12,7.628811668967166,11.369863536300485,3.7410518673333195
6430.3145665450165,10.101634277810959,14.385809816325155,12,7.6858802966073805,11.36975986784545,3.6838795712380703
6485.710428375355,10.178273189864836,14.385736301933854,12,6.55371110929385,11.369646245910905,4.815935136617055
6541.583514371959,10.260178366323384,14.385663074362258,12,6.551325735391971,11.369521717080989,4.818195981689018
6597.93793572469,10.705961926191456,14.385590132696867,12,6.548921776581608,11.369385236154727,4.820463459573119
6654.777839040483,10.733803137652746,14.385517476026907,12,6.546489235515626,11.369235657038503,4.8227464215228775
6712.1074066484125,10.758724923952762,14.385445103444248,12,6.5440072210662255,11.574044601966738,5.030037380900513
6769.930856907516,10.76811398246694,14.385373014043525,12,6.541431640625669,11.599632928438101,5.058201287812432
6828.252444517139,10.717417453740893,14.38530120692198,12,6.5386588791432825,11.606313831032484,5.067654951889201
6887.076460829966,10.224940723288807,14.385229681179576,12,6.535460686815323,11.607842689991337,5.072382003176013
6946.4072341678575,10.732014678546513,14.385158435918928,12,6.531326749298224,11.607965832402533,5.0766390831043084
7006.249130140293,10.425744519858098,14.3850874702453,12,7.687607349680517,11.60770200450525,3.920094654824732
7066.606551965556,8.123901883467449,13.980832484900088,12,9.124741387827568,11.607328547519778,2.48258715969221
7127.483940794807,8.126014254619449,13.982222612986668,12,9.120827215907411,11.606921014581655,2.4860937986742435
7188.885776038828,8.108239271659881,13.954210006735595,12,9.115153931014401,11.606499736852818,2.4913458058384172
7250.816575697578,8.099308232498936,13.939387928626354,12,9.105561099782925,11.606070180155,2.5005090803720744
7313.28089669273,8.094875422341092,13.931309832311522,12,7.954795899416899,11.60563370627515,3.6508378068582505
7376.28333520286,8.092722073219702,13.926682745358278,12,7.928648393127706,11.605190463293539,3.6765420701658327
7439.8285270017395,8.091713169520064,13.92382062179611,12,7.919020654081231,11.60474082817595,3.68572017409472
