frequency_hz,diagnostic_db,energy_neutral_db,pipeline_version
28.743467143878654,0.00979662095432026,0.9742500335192542,V14.0-phase-mix-fit
28.791994713613697,0.009694555545481327,0.9741479681104154,V14.0-phase-mix-fit
28.84060421240109,0.009592490136642425,0.9740459027015764,V14.0-phase-mix-fit
28.889295778561582,0.009490424727803494,0.9739438372927375,V14.0-phase-mix-fit
28.938069550649455,0.009388359318964536,0.9738417718838985,V14.0-phase-mix-fit
28.986925667452876,0.009286293910125632,0.9737397064750596,V14.0-phase-mix-fit
29.03586426799437,0.009184228501286702,0.9736376410662207,V14.0-phase-mix-fit
29.084885491531157,0.009082163092447769,0.9735355756573818,V14.0-phase-mix-fit
29.133989477555563,0.008980097683608865,0.9734335102485429,V14.0-phase-mix-fit
29.183176365795422,0.008878032274769935,0.9733314448397039,V14.0-phase-mix-fit
29.232446296214473,0.008775966865931004,0.973229379430865,V14.0-phase-mix-fit
29.281799409012752,0.008673901457092102,0.9731273140220261,V14.0-phase-mix-fit
29.331235844626992,0.008571836048253168,0.9730252486131872,V14.0-phase-mix-fit
29.38075574373103,0.008469770639414237,0.9729231832043482,V14.0-phase-mix-fit
29.4303592472362,0.008367705230575333,0.9728211177955093,V14.0-phase-mix-fit
29.48004649629174,0.008265639821736403,0.9727190523866704,V14.0-phase-mix-fit
29.529817632285187,0.008163574412897471,0.9726169869778315,V14.0-phase-mix-fit
29.57967279684278,0.008061509004058567,0.9725149215689926,V14.0-phase-mix-fit
29.629612131829866,0.007959443595219638,0.9724128561601536,V14.0-phase-mix-fit
29.67963577935131,0.007857378186380706,0.9723107907513147,V14.0-phase-mix-fit
29.72974388175189,0.007755312777541802,0.9722087253424758,V14.0-phase-mix-fit
29.7799365816167,0.0076532473687028705,0.9721066599336369,V14.0-phase-mix-fit
29.830214021771557,0.007551181959863939,0.9720045945247979,V14.0-phase-mix-fit
29.880576345283426,0.007449116551025035,0.971902529115959,V14.0-phase-mix-fit
29.931023695460798,0.007347051142186104,0.9718004637071201,V14.0-phase-mix-fit
29.981556215854113,0.007244985733347174,0.9716983982982812,V14.0-phase-mix-fit
30.032174050256177,0.007142920324508269,0.9715963328894422,V14.0-phase-mix-fit
30.08287734270255,0.007040854915669338,0.9714942674806033,V14.0-phase-mix-fit
