frequency_hz,support_score,effective_score,snr_proxy_score,repeatability,bootstrap_score,loo_score,phase_score,codec_prior,reliability
5751.787789220506,1.0,0.09091787333588855,0.16557202158649784,0.09091787333588855,0.13067741536374075,0.8788591684647056,0.5939609180929601,1.0,0.26476633284751305
5801.338279846069,1.0,0.09091904508421364,0.16557362200140513,0.09091904508421364,0.1306788447246245,0.8788949621091822,0.5939507271536661,1.0,0.26485940847103423
5851.315637945065,1.0,0.09092021231761803,0.16557521624454882,0.09092021231761803,0.130680268575197,0.8786216616753707,0.593923434106824,1.0,0.2648859052429844
5901.723540894575,1.0,0.09092137505031377,0.16557680433539965,0.09092137505031377,0.13068168693282695,0.8780244168863138,0.5938802848290372,1.0,0.2648440138137213
5952.565697751582,1.0,0.09092253329647211,0.16557838629337196,0.09092253329647211,0.130683099814833,0.8770807619767048,0.593822421549714,1.0,0.2647341066194119
6003.845849525841,1.0,0.0909236870702227,0.16557996213782283,0.0909236870702227,0.1306845072384828,0.8757655620746583,0.5937508920279422,1.0,0.26455854838527043
6055.567769455119,1.0,0.09092483638565484,0.16558153188805386,0.09092483638565484,0.13068590922099443,0.8740493824824358,0.5936666578834092,1.0,0.2643226601588476
6107.735263282896,1.0,0.09092598125681667,0.16558309556330997,0.09092598125681667,0.1306873057795357,0.8718984011942174,0.5935706021556624,1.0,0.264034388413602
6160.35216953837,1.0,0.09092712169771593,0.1655846531827802,0.09092712169771593,0.13068869693122467,0.8692752310022195,0.5317119076754665,1.0,0.26370434177513224
6213.422359818851,1.0,0.09092825772231931,0.1655862047655974,0.09092825772231931,0.13069008269312932,0.8661404084572666,0.5326613036129026,1.0,0.26334269372062613
6266.949739074717,1.0,0.09092938934455358,0.1655877503308391,0.09092938934455358,0.13069146308226834,0.8624544871856341,0.5336975076835023,1.0,0.26296904788481495
6320.9382458967075,1.0,0.0909305165783048,0.16558928989752705,0.0909305165783048,0.1306928381156108,0.858180440606766,0.5348278316183078,1.0,0.2625967249520791
6375.391852805686,1.0,0.0909316394374189,0.16559082348462761,0.0909316394374189,0.13069420781007657,0.8532880332064456,0.5360602891090948,1.0,0.2622435199072863
6430.3145665450165,1.0,0.09093275793570157,0.1655923511110517,0.09093275793570157,0.130695572182536,0.8477515381344537,0.541192669033373,1.0,0.2619251368399415
6485.710428375355,1.0,0.0909338720869186,0.1655938727956553,0.0909338720869186,0.1306969312498107,0.8415588430010786,0.4481371943307367,1.0,0.26165620949473917
6541.583514371959,1.0,0.0909349819047958,0.16559538855723951,0.0909349819047958,0.13069828502867314,0.8347122473920637,0.44796836467964696,1.0,0.26144723861433283
6597.93793572469,1.0,0.09093608740301926,0.1655968984145505,0.09093608740301926,0.13069963353584726,0.8272303959544984,0.4477991036046921,1.0,0.261301368744887
6654.777839040483,1.0,0.09093718859523499,0.16559840238627943,0.09093718859523499,0.13070097678800768,0.8191492906510793,0.4476287512966229,1.0,0.26121853968831804
6712.1074066484125,1.0,0.09093828549505013,0.16559990049106388,0.09093828549505013,0.1307023148017816,0.8105246366747412,0.43242794679992413,1.0,0.2611871581631228
6769.930856907516,1.0,0.09093937811603135,0.16560139274748564,0.09093937811603135,0.13070364759374634,0.8014294259043357,0.43040289322989495,1.0,0.26118702960414575
6828.252444517139,1.0,0.09094046647170691,0.16560287917407374,0.09094046647170691,0.13070497518043242,0.7919533255712339,0.42972527980251113,1.0,0.26118833360703314
6887.076460829966,1.0,0.09094155057556516,0.16560435978930227,0.09094155057556516,0.13070629757832117,0.7822001229828821,0.4293868575588134,1.0,0.2611522114531689
6946.4072341678575,1.0,0.09094263044105551,0.1656058346115916,0.09094263044105551,0.1307076148038464,0.7722852685573819,0.4290823099164295,1.0,0.2610324207923335
7006.249130140293,1.0,0.09094370608158842,0.16560730365930856,0.09094370608158842,0.1307089268733941,0.7623313907443977,0.5203003129857391,1.0,0.26077717451223875
7066.606551965556,1.0,0.09728224848595393,0.17419079446154348,0.09728224848595393,0.13840097892448738,0.7524646083379446,0.6611566177240864,1.0,0.2603325858709237
7127.483940794807,1.0,0.09725971196578453,0.17416052865172857,0.09725971196578453,0.13837376715778005,0.7428104816000091,0.660770324356207,1.0,0.2596461604629251
7188.885776038828,1.0,0.09771485662394407,0.17477143388221442,0.09771485662394407,0.13892314792056545,0.7334871658186589,0.6601921823473875,1.0,0.25867033435717796
7250.816575697578,1.0,0.0979565445670499,0.17509554351867967,0.0979565445670499,0.1392147190502922,0.7246084954477734,0.6591846981624176,1.0,0.25736618315839327
7313.28089669273,1.0,0.09808851712131199,0.1752724376472425,0.09808851712131199,0.13937388412845544,0.7162763219158298,0.5441812171649788,1.0,0.25570659564461296
7376.28333520286,1.0,0.0981641903127372,0.17537384207104612,0.0981641903127372,0.13946513492265142,0.7085786641625569,0.54185490751369,1.0,0.2536787442479917
7439.8285270017395,1.0,0.09821102782342013,0.17543659599666725,0.09821102782342013,0.1395216087734692,0.7015884184343463,0.5410266743667596,1.0,0.2512856526895742
7503.921147799393,1.0,0.09824314386048598,0.1754796214445122,0.09824314386048598,0.13956033000261378,0.695362305848181,0.3794464876551301,1.0,0.2485467496194416
7568.5659135861,1.0,0.0966508291505681,0.17334215366348307,0.0966508291505681,0.13763820846732233,0.6899404111371745,0.38150079644659396,1.0,0.24549738772834018
7633.767580979488,1.0,0.09666268809550152,0.17335810508014168,0.09666268809550152,0.13765254130412524,0.6853462353022544,0.38354281710788357,1.0,0.2421873883395917
7699.530947574486,1.0,0.09667443590168764,0.17337390652215967,0.09667443590168764,0.1376667395552436,0.6815871732842511,0.38566537846760496,1.0,0.23867873415865298
7765.860852296289,1.0,0.054674786451578354,0.113068159165412,0.054674786451578354,0.07605359726713967,0.6786553266507477,0.1423678565227897,1.0,0.2350423428357583
7832.7621757565,1.0,0.09477023156981385,0.17080632802151974,0.09477023156981385,0.12384476255664467,0.676528567950057,0.8284558240033567,1.0,0.23135502961811946
7900.239840612209,1.0,0.07714449536375725,0.14637897672368164,0.07714449536375725,0.09236696790521211,0.6751717848167513,0.5390835944339545,1.0,0.22769538684006693
7968.298811928154,1.0,0.07716645813817881,0.14641023080768123,0.07716645813817881,0.09239141582608919,0.6745384038846537,0.5388265174459829,1.0,0.22413994266843998
8036.944097542149,1.0,0.07718937716799205,0.14644284331798116,0.07718937716799205,0.09241692768370632,0.6745769073377941,0.5385658150835455,0.92,0.2207579591068448
8106.180748433524,1.0,0.07721427054105941,0.14647826246692014,0.07721427054105941,0.09244463663864222,0.6752189606191051,0.5383013365741838,0.92,0.21761146432066006
8176.0138590947245,1.0,0.07373167937444369,0.1414948373939097,0.07373167937444369,0.08856194255324822,0.6763919597560848,0.7375816512139891,0.92,0.21474913764286552
8246.44856790627,1.0,0.05,0.10266836221145964,0.05,0.05108309496232891,0.6780168080519622,0.41737117120110445,0.92,0.212204903164104
8317.490057514791,1.0,0.08332175373164834,0.15508464551918202,0.08332175373164834,0.07554149807419136,0.6800084778581419,0.3176071132949201,0.92,0.20999681135814757
8389.143555214321,1.0,0.08330521598764179,0.15506155898695345,0.08330521598764179,0.07552591317158658,0.6822768829718932,0.3191113108045598,0.92,0.208126412360205
8461.414333331031,1.0,0.0832866550399293,0.15503564671706396,0.0832866550399293,0.0755084217798719,0.684723745356509,0.3201900660725967,0.92,0.20657932283310204
8534.307709611112,1.0,0.08326579465181637,0.1550065225582364,0.08326579465181637,0.07548876363422578,0.6872443501220992,0.32095833002068835,0.92,0.2053264465593026
8607.829047612016,1.0,0.08324231892919312,0.15497374482758822,0.08324231892919312,0.0754666411154421,0.6897250270328967,0.32150045955462725,0.92,0.2043261946431033
8681.983757097214,1.0,0.08321586350079616,0.15493680394440507,0.08321586350079616,0.07544171094409281,0.6920434887996474,0.42574087969210617,0.92,0.20352720018335851
8756.777294434192,1.0,0.08318600740721849,0.1548951110356658,0.08318600740721849,0.07541357654448023,0.6940631083296595,0.42607551397685894,0.92,0.20287129412876725
8832.215162995892,1.0,0.08315226359421081,0.15484798456967722,0.08315226359421081,0.07538177909579426,0.695645786130426,0.4262956803439484,0.92,0.202296524558063
8908.302913565754,1.0,0.08311406778824076,0.15479463469993046,0.08311406778824076,0.0753457870620751,0.6966498181432002,0.42643366793590837,0.92,0.20174022226989047
8985.046144746097,1.0,0.08307076550878267,0.1547341449657703,0.08307076550878267,0.07530498397073143,0.6969504846749431,0.42651375722412505,0.92,0.20114249160940442
9062.450503370015,1.0,0.0830215969518554,0.15466545096496778,0.0830215969518554,0.0752586541909449,0.6964614178245699,0.4265548099762381,0.92,0.20044843877313412
9140.521684916983,1.0,0.08296567946679122,0.15458731559091576,0.08296567946679122,0.07520596645199429,0.6951652918845624,0.4265723795152332,0.92,0.19960955206842293
9219.265433931881,1.0,0.0829019873489062,0.1544983004216566,0.0829019873489062,0.07514595484286454,0.6931380874013324,0.42658025044737435,0.92,0.1985867886363959
9298.687544447634,1.0,0.08282932869318219,0.15439673287073769,0.08282932869318219,0.07507749705655553,0.69057457172423,0.42659243350988657,0.92,0.1973517888924487
9378.793860411637,1.0,0.0827463191105787,0.15428066877760704,0.0827463191105787,0.07499928969693258,0.6877719834502534,0.4266246511488176,0.92,0.1958887902880331
9459.59027611572,1.0,0.0826513522166754,0.15414785025173278,0.0826513522166754,0.07490982056933407,0.6850988372748348,0.42669627604512134,0.92,0.19419568533231768
9541.082736629787,1.0,0.08254256698662277,0.15399565882359656,0.08254256698662277,0.07480733805172839,0.6829456451566894,0.426833164018023,0.92,0.19228404185658843
9623.277238239374,1.0,0.08241781236501577,0.1538210643444082,0.08241781236501577,0.07468981792323791,0.6816399187275173,0.42707094611949303,0.92,0.19017722795728556
