pair,event,event_confidence_v18,class_weight,note_weight,lag_weight
C_24,11,0.7559039815986621,1.0,0.808399502686205,0.9847776510832417
C_24,12,0.776124322641968,1.0,0.8214123837833908,0.9982896237172195
C_24,13,0.8368768378651962,1.0,0.9794466563613955,0.9959331052831596
C_24,14,0.7506085863770321,1.0,0.8902982625757823,0.972614975294568
C_24,15,0.796363027432387,1.0,0.9831551163535017,0.7377232991258112
C_24,16,0.7794391811288262,1.0,0.9122156472252271,0.7526415811478543
C_24,17,0.7435044105211949,1.0,0.8800870082152852,0.7311098441657213
C_24,18,0.7669578849620594,1.0,0.9062586854740855,0.7314519194222775
C_24,19,0.7741974994464105,1.0,0.9599747879823184,0.752641581147853
C_24,22,0.7887017405141442,1.0,0.9748593885693191,0.7497149372862018
C_24,23,0.8017606193374428,1.0,0.9254049878943496,0.7342265298365651
C_24,24,0.6073209029029194,1.0,0.8011865983475572,0.7526415811478543
C_24,25,0.7573601023508899,1.0,0.8214419155397221,0.7472253895857155
C_24,26,0.8088071082916389,1.0,0.9709208490750785,0.7439566704675047
C_24,27,0.7516533860899306,1.0,0.9876077167168319,0.752641581147853
C_24,28,0.7625246752094605,1.0,0.9797004517787716,0.7463892056252392
C_24,29,0.643409885477562,1.0,0.9630784924576056,0.7267008741923293
C_24,30,0.766924616779643,1.0,0.8736454179058171,0.7440706955530272
C_24,31,0.7896273223613992,1.0,0.9186887442657169,0.752641581147853
C_24,32,0.8088401013440746,1.0,0.9992966390556125,0.753686811098443
C_24,34,0.6354810910187147,1.0,0.755277976710543,0.9982896237172194
C_24,35,0.7939176151155092,1.0,0.9511152109954695,0.9945458000760137
C_24,36,0.8400521197232832,1.0,0.9844219946728867,0.9959331052831596
C_24,37,0.7635684534982042,1.0,0.8572430044598482,0.996674268339044
C_24,38,0.7897476049125894,1.0,0.869686443063145,0.9959331052831581
C_24,39,0.7847586440380151,1.0,0.9614848797505122,0.9847776510832417
C_24,40,0.8115547635714878,1.0,0.9441394323137455,0.9962181679969512
C_24,41,0.8387265353625214,1.0,0.9888093746351373,0.9956100342075344
C_24,42,0.7232352367423475,0.7,0.8282837678294839,0.9959331052831581
C_24,44,0.6609591417304018,0.7,0.7993703794134543,0.7476434815659393
C_24,45,0.7215431334420829,0.7,0.8972132043660245,0.7502850627137982
C_24,46,0.7595521717115499,0.7,0.9636401600298802,0.7293994678829279
C_chromatic,0,0.6082212554503942,1.0,0.8194559888943377,0.824999999999991
C_chromatic,4,0.4509840083722475,1.0,0.35,0.5999999999999848
C_chromatic,6,0.7811284257699149,1.0,0.9421280233479831,0.6249999999999843
C_chromatic,7,0.9637650207461287,1.0,0.9600600829845239,0.8249999999999851
C_chromatic,8,0.7020996962342073,1.0,0.6829248237485912,0.6749999999999836
C_chromatic,9,0.8165821892552055,1.0,0.98355444486534,0.7499999999999862
C_chromatic,10,0.7879500730350943,1.0,0.9471787327688079,0.6749999999999698
C_chromatic,11,0.7081298425406372,0.45,0.9524785089540873,0.7999999999999992
C_chromatic,12,0.63912205440166,1.0,0.3715392377382811,0.4999999999999706
C_chromatic,13,0.7960456102114287,1.0,0.9808905233633225,0.5749999999999714
C_chromatic,14,0.8143900847250474,1.0,0.9087839916906401,0.8249999999999832
C_chromatic,15,0.7646013712344945,1.0,0.9293231132619664,0.4
C_chromatic,16,0.613388164637017,1.0,0.35,0.4
C_chromatic,17,0.7492914607376889,1.0,0.9998474605454221,0.4
C_chromatic,18,0.8139662522152399,1.0,0.9529240080469412,0.7249999999999848
C_chromatic,19,0.9515605961728163,1.0,0.9712423846912741,0.7249999999999848
C_chromatic,20,0.6909674499910908,1.0,0.35,0.7499999999999687
C_chromatic,21,0.840283328127745,1.0,0.9689949570321009,0.8499999999999984
C_chromatic,22,0.8692146785888185,1.0,0.9619531119713178,0.7999999999999678
C_chromatic,23,0.8394747603233688,1.0,0.9354572077434631,0.7749999999999859
C_chromatic,24,0.6985816222296996,1.0,0.49944421914129633,0.6249999999999862
C_chromatic,25,0.8061089854843914,1.0,0.9922429920241995,0.5749999999999851
C_chromatic,26,0.8862979581870627,1.0,0.9794064523769088,0.9249999999999855
C_chromatic,27,0.830878060996255,1.0,0.9757286245048921,0.6499999999999702
C_chromatic,28,0.6884330908016277,1.0,0.35,0.9499999999999694
C_chromatic,29,0.8813032181298625,1.0,0.9706952519845211,0.9750000000000161
C_chromatic,30,0.8653916055990972,1.0,0.9915677634820466,0.75
C_chromatic,31,0.9736442461428306,1.0,0.999576984571331,0.8249999999999851
C_chromatic,32,0.7148712538960404,1.0,0.35,0.7749999999999859
C_chromatic,33,0.9263060492624505,1.0,0.9726045904900681,0.6499999999999702
C_chromatic,34,0.8400047472089037,1.0,0.9523144800033339,0.7749999999999839
C_chromatic,35,0.7805184834199428,1.0,0.8962248619406332,0.7750000000000152
C_chromatic,36,0.6841776489889587,1.0,0.35,0.9500000000000007
C_chromatic,37,0.8328723307998577,1.0,0.9541972251908624,0.8499999999999984
C_chromatic,38,0.7887538306483821,1.0,0.9013402706321552,0.6749999999999836
C_chromatic,39,0.9539367725488398,1.0,0.9171616097597278,0.9500000000000007
C_chromatic,40,0.6453356261236608,1.0,0.35,0.4
C_chromatic,41,0.8397088030156228,1.0,0.9312492572358007,0.9750000000000141
C_chromatic,42,0.8476459626270126,1.0,0.9767205130301858,0.9249999999999835
C_chromatic,43,0.7218173147678139,1.0,0.9866796624861686,0.4
C_chromatic,44,0.6125389424276185,1.0,0.35,0.6000000000000003
C_chromatic,45,0.8350354813581095,1.0,0.9874289695322331,0.7749999999999526
C_chromatic,46,0.8102766157509936,1.0,0.939835354674294,0.599999999999971
C_chromatic,47,0.5977820231730636,1.0,0.9937914208803382,0.4
C_chromatic,48,0.7145070741671817,1.0,0.35,0.9500000000000007
C_chromatic,49,0.8376452446982031,1.0,0.9606023131704892,0.75
C_chromatic,50,0.7872702010650623,1.0,0.9497859386518281,0.6499999999999997
C_chromatic,51,0.9882532629204318,1.0,0.9530130516817463,0.9999999999999687
C_chromatic,52,0.6397298510990141,0.45,0.35,0.900000000000029
C_chromatic,53,0.8732764780513647,1.0,0.9625526096612422,0.9999999999999706
C_chromatic,54,0.6208723886469694,1.0,0.9130789258994051,0.6999999999999694
C_chromatic,55,0.8801810178291144,1.0,0.9165476329132531,0.45000000000000073
C_chromatic,56,0.6988650750915268,1.0,0.35,0.9499999999999988
C_chromatic,57,0.5728819138944208,1.0,0.8918568529980571,0.4
C_chromatic,58,0.6173098419959817,1.0,0.936134633865117,0.6499999999999388
C_chromatic,59,0.5781880128502467,1.0,0.9149958418441149,0.4
C_chromatic,60,0.6082612898390718,1.0,0.35,0.599999999999971
C_chromatic,61,0.9682357047322484,1.0,0.9806361695559122,0.9500000000000007
C_chromatic,62,0.6984082334861487,1.0,0.9789766369124082,0.4
C_chromatic,63,0.8120539498311871,1.0,0.9726938642526796,0.599999999999971
C_chromatic,64,0.7378412719367253,1.0,0.817095988328958,0.6999999999999694
C_chromatic,65,0.935837312311653,1.0,0.9311893885991491,0.7999999999999698
C_chromatic,66,0.7926938692364762,0.45,0.9713308866379595,0.9749999999999533
C_chromatic,67,0.8839733792227983,1.0,0.9986977369707811,0.8249999999999851
C_chromatic,68,0.6155847468061816,1.0,0.35,0.9249999999999855
C_chromatic,69,0.6677832465070394,1.0,0.8333422261413772,0.4
C_chromatic,70,0.8777916165236228,1.0,0.971862221403055,0.9499999999999988
C_chromatic,71,0.6072611665244748,1.0,0.9958857796278152,0.4249999999999855
C_chromatic,72,0.7271688947380592,1.0,0.7449187056317936,0.8249999999999832
C_chromatic,73,0.6869068972076046,1.0,0.9792141859024232,0.9750000000000161
C_chromatic,74,0.8411402045482623,1.0,0.9210144611713951,0.9749999999999533
C_chromatic,75,0.9553654054391296,1.0,0.9141995588807746,0.8750000000000138
C_chromatic,77,0.8263938995832123,1.0,0.9496725485467326,0.9750000000000141
C_chromatic,78,0.7856303471290502,1.0,0.9660048113176076,0.6999999999999694
C_chromatic,79,0.977259043869537,1.0,0.9825220380529277,0.9750000000000161
C_chromatic,82,0.7699470018498411,1.0,0.9000899406321381,0.4249999999999855
C_chromatic,83,0.8163816639105612,1.0,0.91644270319801,0.7750000000000152
C_chromatic,84,0.6462872700921201,1.0,0.35,0.8249999999999832
C_chromatic,86,0.5816154215867297,1.0,0.8998962854170847,0.4
C_chromatic,87,0.8097499638985894,1.0,0.952650855557357,0.9249999999999835
C_chromatic,88,0.5813552499593927,0.7,0.35,0.7249999999999848
C_chromatic,89,0.662643359700627,0.7,0.765062250647481,0.599999999999969
C_chromatic,90,0.5905091250130279,0.7,0.8769304429356906,0.8249999999999832
C_chromatic,91,0.8172958621704569,0.7,0.9691375014925974,0.7999999999999678
C_chromatic,93,0.7231271773262327,0.7,0.7464547747511784,0.75
C_chromatic,94,0.7529901689989709,0.7,0.8732787604779217,0.8499999999999984
C_chromatic,95,0.7179841163077666,0.7,0.991549939244733,0.4999999999999706
C_chromatic,97,0.5504765356225363,0.7,0.35,0.4
C_open,0,0.5848873658809316,1.0,0.9347467991796392,0.4896874999999994
C_open,1,0.5868261493458578,1.0,0.9218188824620275,0.49093749999999936
C_open,2,0.5865941201045273,1.0,0.9421099767547904,0.4903124999999994
C_open,3,0.5953493083639017,1.0,0.9222589043521138,0.4903124999999994
C_open,4,0.5971365665098016,1.0,0.9469411411390335,0.4896874999999993
C_open,5,0.5866943067091248,1.0,0.9364628217188214,0.4912499999999993
C_open,7,0.588208074267922,1.0,0.9169423363042273,0.4868749999999994
C_open,8,0.5894358284540097,1.0,0.9217336865854207,0.4868749999999994
C_open,9,0.5804668959735217,1.0,0.921172575619546,0.48437499999999956
C_open,11,0.582750289453853,1.0,0.9269496119639052,0.4196874999999992
C_open,13,0.5692324717693036,1.0,0.8933707216519855,0.4
C_open,14,0.580410868527687,1.0,0.9313132873330576,0.4
C_open,15,0.566482260261799,1.0,0.9122100618570758,0.4
C_open,16,0.5767729171853802,1.0,0.9281184596420211,0.4
C_open,17,0.5740553162601308,1.0,0.9306603494007357,0.4
C_open,18,0.5880512471138186,1.0,0.9228949262411835,0.4
C_open,19,0.5748563832329004,1.0,0.9262123066690547,0.4
C_open,20,0.5752845820603968,1.0,0.9146014812790704,0.4
C_open,22,0.5678347415866466,1.0,0.9190835913333603,0.4
C_open,23,0.5660340874762132,1.0,0.9075994314283613,0.4
C_open,24,0.5711408850673616,1.0,0.9236311073923882,0.4
C_open,25,0.5833439304658165,1.0,0.9382161979062515,0.4
C_open,28,0.5720363989570573,1.0,0.9223001400701976,0.4
C_open,29,0.5834920510548024,1.0,0.9211208938744051,0.48249999999999926
C_open,30,0.5897242718361442,1.0,0.9207631898098326,0.4868749999999994
C_open,32,0.594724102894472,1.0,0.9354842140439245,0.48749999999999927
C_open,33,0.5985183448532198,1.0,0.9302437255785881,0.5484374999999992
C_open,34,0.6163997481381989,1.0,0.9283814132441315,0.6115624999999996
C_open,35,0.6136274508186855,1.0,0.930487576486947,0.6112499999999994
C_open,36,0.6058088656904863,1.0,0.9285841448090674,0.6134374999999994
C_open,37,0.608061808298333,1.0,0.9207729519356679,0.6096874999999997
C_open,39,0.6332139670002476,1.0,0.9129832046011034,0.8090624999999998
C_open,40,0.6287507540624431,1.0,0.9192357592677303,0.7409375
C_open,41,0.6340585854490819,1.0,0.9168231254345581,0.7406249999999998
C_open,42,0.6250673891822751,1.0,0.9352303535480045,0.7409375
C_open,43,0.6305930566039456,1.0,0.921442793378491,0.7418749999999996
C_open,44,0.6233457023698941,1.0,0.9189708323081596,0.7415625000000003
C_open,47,0.6394591928594383,1.0,0.9120946537307819,0.8728125
C_open,49,0.6398317073139796,1.0,0.9013788618018901,0.8675000000000005
C_open,52,0.6669362280620263,1.0,0.9379702615891312,0.9984375000000006
C_open,53,0.6638836059974224,1.0,0.9263739204577717,0.9975000000000008
C_open,55,0.6620208110311022,1.0,0.9037314394855649,0.9968750000000005
C_open,56,0.6661865017491877,1.0,0.9124248397927286,0.9987499999999992
C_open,57,0.6671417376700111,1.0,0.9352749341919028,0.9987500000000001
C_open,58,0.6601699427988569,1.0,0.9119597478737769,0.9943750000000007
C_open,60,0.6546408214711512,1.0,0.9101439141372775,0.9990624999999995
C_open,61,0.6574210103318401,1.0,0.9069343870576149,0.9946875000000002
C_open,62,0.665763313061533,1.0,0.9302667769684462,0.9962500000000002
C_open,63,0.6667115493461846,1.0,0.9550447687576631,0.9931250000000008
C_open,64,0.6663727497079087,1.0,0.9178579336336579,0.9959375
C_open,65,0.6598901856167935,1.0,0.9156565114219513,0.9959375
C_open,66,0.6654431839168803,1.0,0.9172645762566918,0.9928125000000005
C_open,68,0.6633112120007802,1.0,0.9299345376395747,0.9987499999999992
C_open,69,0.6661533315888074,1.0,0.9251700902500212,0.9996875000000005
C_open,70,0.6753315383897122,1.0,0.9241396798809015,1.0
C_open,71,0.6705961515851029,1.0,0.9318320978632387,0.938125
C_open,73,0.66078593628116,1.0,0.9253672174019546,0.9937841796874973
C_open,74,0.6051229663574788,0.7,0.9208145907454176,0.8740625000000004
C_open,75,0.6991840230281553,0.7,0.9291648993710202,0.8012500000000004
C_open,77,0.6134820163705375,0.7,0.9492480854481881,0.8634375000000005
C_open,78,0.5951424749802013,0.7,0.9250049211492677,0.8612500000000001
C_open,79,0.6005511124477078,0.7,0.9241148082151509,0.8668750000000001
C_open,81,0.5921931142901087,0.7,0.8825820019549677,0.8718749999999997
C_open,82,0.5993476171722031,0.7,0.9313454691743974,0.8703125000000005
C_open,83,0.704729888463372,0.7,0.9338933658138112,0.8731249999999998
C_open,85,0.5949961942005166,0.7,0.9211569978347899,0.8121875000000003
C_open,87,0.5997885719812242,0.7,0.9173664160537649,0.868125
C_open,89,0.6087140287711292,0.7,0.9259047559202404,0.8731249999999998
C_open,90,0.5923232420139317,0.7,0.9186092333795717,0.8709375000000001
C_open,91,0.6037583106551305,0.7,0.9205795194192772,0.869375
C_open,92,0.5911743335153326,0.7,0.9309722391808214,0.75
C_open,93,0.5877432903605988,0.7,0.9448592546594243,0.7450000000000012
C_open,98,0.6233336078226188,0.7,0.9312017594581758,0.999062500000001
C_open,99,0.6305657990804341,0.7,0.9361141744466007,0.9993749999999989
C_open,101,0.61452450156019,0.7,0.9507783068248881,0.9349999999999997
Cmaj7,5,0.6287905657596451,1.0,0.6666666666666667,0.4
Cmaj7,6,0.659539895952595,1.0,0.6666666666666667,0.4
Cmaj7,9,0.6268252389086694,1.0,0.6666666666666667,0.5202380952380965
Cmaj7,10,0.6490640611861159,1.0,0.6666666666666667,0.5047619047619059
Cmaj7,11,0.6361979347444554,1.0,0.6666666666666667,0.5142857142857158
Cmaj7,12,0.6377520013731907,1.0,0.6666666666666667,0.5178571428571448
Cmaj7,14,0.696359374801627,1.0,0.6666666666666667,0.7571428571428579
Cmaj7,15,0.6983066318442154,1.0,0.6666666666666667,0.7595238095238102
Cmaj7,16,0.6726554826289587,1.0,0.6666666666666667,0.7511904761904772
Cmaj7,17,0.6888846755190291,1.0,0.6666666666666667,0.7464285714285728
Cmaj7,18,0.6748754947610283,1.0,0.6666666666666667,0.7654761904761914
Cmaj7,19,0.6982460714580162,1.0,0.6666666666666667,0.7678571428571438
Cmaj7,20,0.7208337686930567,1.0,0.6666666666666667,0.7761904761904765
Cmaj7,21,0.6981404282136835,1.0,0.6666666666666667,0.7797619047619055
Cmaj7,22,0.7178503278054084,1.0,0.6666666666666667,0.7642857142857146
Cmaj7,23,0.5749665403927988,1.0,0.6666666666666667,0.7476190476190482
Cmaj7,25,0.7468170570617747,1.0,0.6666666666666667,0.9904761904761904
Cmaj7,26,0.7008419718550606,1.0,0.6666666666666667,0.9952380952380954
Cmaj7,28,0.7048686308495459,1.0,0.6666666666666667,0.9843749999999994
Cmaj7,29,0.7320431521140082,1.0,0.6666666666666667,0.998809523809524
Cmaj7,30,0.72722166901305,1.0,0.6666666666666667,0.9988095238095239
Cmaj7,31,0.7081745814766729,1.0,0.6666666666666667,0.9964285714285706
Cmaj7,32,0.7647594679100302,1.0,0.6666666666666667,0.9964285714285713
Cmaj7,33,0.6112317489579104,1.0,0.6666666666666667,0.991666666666667
Cmaj7,35,0.6895279966054626,1.0,0.6666666666666667,0.7380952380952366
Cmaj7,36,0.7040002918987152,1.0,0.6666666666666667,0.7357142857142858
Cmaj7,37,0.696586257142855,1.0,0.6666666666666667,0.7440476190476195
Cmaj7,38,0.6805484414104476,1.0,0.6666666666666667,0.7488095238095238
Cmaj7,39,0.6705949223171938,1.0,0.6666666666666667,0.7511904761904761
Cmaj7,40,0.6521535571597378,0.7,0.6666666666666667,0.7700334821428583
Cmaj7,41,0.6425231062944051,0.7,0.6666666666666667,0.7768415178571428
Cmaj7,45,0.582104664789511,0.7,0.6666666666666667,0.4
Cmaj7,46,0.5750800754387861,0.7,0.6666666666666667,0.4
Cmaj7,47,0.5930011788523224,0.7,0.6666666666666667,0.4
Cmaj7,48,0.4705116551178985,0.7,0.6666666666666667,0.4
Cmaj7,49,0.5765585943863702,0.7,0.6666666666666667,0.4
Cmaj7,50,0.5687817116625552,0.7,0.6666666666666667,0.4
Cmaj7,51,0.4781459605822703,0.7,0.6666666666666667,0.4
Cmaj7,52,0.5657250202957558,0.7,0.6666666666666667,0.4
Cmaj7,53,0.5650539555294017,0.7,0.6666666666666667,0.9988095238095228
D_12,0,0.628387743050016,1.0,0.934279920625731,0.75
D_12,1,0.7795496490100824,1.0,0.9470579372144113,1.0
D_12,2,0.5898146761973344,1.0,0.9403767944021302,0.4
D_open,4,0.5789941410920336,1.0,0.9248751723972606,0.4
D_open,10,0.5704633821284909,1.0,0.9159600918427031,0.4
D_open,12,0.5777701656114234,1.0,0.9232475134651531,0.4
D_open,14,0.5669099530403582,1.0,0.9156750813587129,0.4
D_open,16,0.5830066345190054,1.0,0.9290699752147967,0.4
D_open,18,0.5666176693037173,1.0,0.8759769036727132,0.4
D_open,22,0.6381236524703998,1.0,0.9097772336579713,0.8421052631578954
D_open,26,0.6303599514555048,1.0,0.886674559392241,0.8486842105263164
D_open,28,0.6483723335399102,1.0,0.929227917786538,0.8541021671826632
D_open,32,0.6120604367040778,1.0,0.9153534011144054,0.6853715170278648
D_open,34,0.6271002771399024,1.0,0.9022879613194839,0.6900154798761617
D_open,40,0.5992379705611484,0.7,0.9320937283980217,0.8421052631578954
D_open,46,0.535072748433612,0.7,0.8835233588467121,0.5282507739938094
D_open,49,0.5713469421996688,0.7,0.9435289782283007,0.613390092879258
D_open,50,0.5685077009742879,0.7,0.8904375053016085,0.6904024767801868
D_open,54,0.5172646697466381,0.7,0.876702503008669,0.4489164086687326
D_open,56,0.5852751706086761,0.7,0.92692024566116,0.684210526315791
D_open,58,0.6001641786788355,0.7,0.9262085756115793,0.8482972136222914
D_open,60,0.6170010279208247,0.7,0.9107462651459164,0.9996130030959751
D_open,62,0.6165284965309895,0.7,0.9193400746649123,1.0
D_open,64,0.6183263253355331,0.7,0.9351535998420113,0.997291021671826
D_open,66,0.6093642093887062,0.7,0.8811423473652924,0.9941950464396281
D_open,68,0.5969916651291961,0.7,0.9264490908023004,0.8328173374613007
D_open,70,0.5966678246048576,0.7,0.9161818523297798,0.8386222910216719
D_open,73,0.5777021051074848,0.7,0.9129776019336533,0.7507739938080499
D_open,74,0.5602642133596778,0.7,0.8999622855415764,0.6745356037151711
D_open,76,0.5617256258368182,0.7,0.9114651762247048,0.6760835913312702
D_open,77,0.5567430007021659,0.7,0.9075910473924527,0.6787925696594428
D_open,79,0.5739054517286291,0.7,0.9083599276012098,0.75
D_open,80,0.5644622590397743,0.7,0.886419931540023,0.75
D_open,82,0.5812032227535326,0.7,0.8880557121939241,0.8297213622291015
D_open,84,0.6015861604348822,0.7,0.920889032296496,0.8347523219814246
D_open,86,0.5954969672891702,0.7,0.9300178502289633,0.8413312693498456
D_open,87,0.5902942927109083,0.7,0.9329177433142649,0.8424922600619198
D_open,88,0.5810008514773296,0.7,0.9147347237866121,0.765479876160991
D_open,90,0.5572764954283277,0.7,0.920884740798984,0.5212848297213629
D_open,92,0.707170707512407,0.7,0.9023960805101134,0.4
E_12,0,0.6632864032998994,1.0,0.9534440585995618,0.9090909090909238
E_12,1,0.8028756261109984,1.0,0.9761312227531719,0.9090909090909238
E_12,2,0.7499134001443899,1.0,0.9737992032884354,0.7272727272727653
E_12,3,0.7128375293969756,1.0,0.9879669728473314,0.4
E_12,4,0.699956648998498,1.0,0.9822038638046792,0.4
E_12,5,0.7111209998409102,1.0,0.9759004083336478,0.4
E_12,6,0.700706053657241,1.0,0.9845121062060871,0.4
E_12,7,0.7401263506749519,1.0,0.9832534500626313,0.4
E_12,8,0.7031939460765401,1.0,0.9730394916711816,0.4
E_12,9,0.7034768930616034,1.0,0.9644618762405647,0.4
E_12,11,0.6889651657776049,1.0,0.9629478909002118,0.4
E_12,13,0.786199454323234,1.0,0.9938851459998901,0.7272727272727724
E_12,14,0.7861347367199043,1.0,0.9684584213903605,1.0
E_12,15,0.7909209339677086,1.0,0.9787217786141251,0.8636363636363724
E_12,16,0.7721731895383606,1.0,0.9957157720864487,0.659090909090938
E_12,17,0.795696242743016,1.0,0.9966934239792671,0.7045454545454761
E_12,18,0.775401406892076,1.0,0.9964068357191713,0.7727272727272828
E_12,19,0.79356430672795,1.0,0.9905380867820748,0.7045454545454903
E_12,20,0.8002240310451837,1.0,0.999197172908176,0.7727272727273113
E_12,21,0.7900583150013792,1.0,0.9975156996685346,0.75
E_12,22,0.8061433074422847,1.0,0.9988574061678779,0.9090909090909238
E_12,23,0.8150599974278113,1.0,0.9953644886785539,0.9318181818182066
E_12,24,0.8226966786833326,1.0,0.9952806841547017,0.9545454545454343
E_12,25,0.8365106913932407,1.0,0.9937569583344242,0.9545454545454619
E_12,26,0.7701686618354983,1.0,0.9996141663866259,0.8863636363636419
E_12,27,0.7318919286731952,1.0,0.9946656057198066,0.43465909090917265
E_12,28,0.812197700658034,1.0,0.9949965588461173,0.9318181818182066
E_12,29,0.7966863162892789,1.0,0.9979488915187025,0.8181818181818209
E_12,30,0.7282855033694668,1.0,0.9874145651247623,0.40838068181826626
E_12,31,0.8353023597183628,1.0,0.9948932912216594,0.9772727272727172
E_12,32,0.7768849938315247,1.0,0.9827761681176028,0.8863636363636419
E_12,33,0.8232601885529559,1.0,0.9916878609874972,0.9772727272727172
E_12,34,0.7684544960339811,1.0,0.997693285874097,0.7272727272727724
E_12,35,0.7837130487006229,1.0,0.9946297931200486,0.590909090909159
E_12,36,0.778405361166573,1.0,0.9923085788997845,0.8409090909091314
E_12,37,0.8398798490834597,1.0,0.9963615790828086,0.9999999999999724
E_12,38,0.8160411832099251,1.0,0.9938860450422176,0.9545454545454619
E_12,39,0.7870767303914498,1.0,0.9993756889465264,0.8636363636363866
E_12,40,0.8158501646826044,1.0,0.9956546331154096,0.9318181818181791
E_12,41,0.7941646976122684,1.0,0.9965995244385837,0.6590909090909522
E_12,42,0.7831707410108285,1.0,0.9995727695370951,0.7350852272727901
E_12,43,0.7983104349339247,1.0,0.9954758885007644,0.7954545454545656
E_12,44,0.7715853552737588,1.0,0.9989359655090897,0.7045454545454903
E_12,45,0.7851763660092017,1.0,0.9900156401121738,0.6818181818181799
E_12,46,0.7041631725681516,0.7,0.9551562539179713,0.8636363636363306
E_12,47,0.6822048118899823,0.7,0.9647980720125784,0.5852272727273382
E_12,49,0.6478896443406665,0.7,0.9849694927315038,0.4
E_open,0,0.6858183315669674,1.0,0.8439543330443682,0.4
E_open,1,0.5182967963955496,1.0,0.6411453599578323,0.4
E_open,2,0.7257009876590607,1.0,0.9157240758549605,0.4
E_open,3,0.5875529644580112,1.0,0.5520108725046002,0.4
E_open,4,0.6879382564073453,1.0,0.9037593637659147,0.4
E_open,7,0.6898575371193231,1.0,0.8986217518763486,0.4
E_open,8,0.6560990465251406,1.0,0.8344512547515389,0.4
E_open,9,0.710558515061447,1.0,0.9579177544317443,0.4
E_open,10,0.6690396314910562,1.0,0.9107799256946009,0.4
E_open,18,0.5386404682506156,1.0,0.7310475027630533,0.4
E_open,19,0.6703563771599649,1.0,0.916775441427266,0.4
E_open,20,0.6348357631619039,1.0,0.7530938780801574,0.4
E_open,21,0.5820147642526867,1.0,0.8992033045376348,0.4
E_open,22,0.6732879575619838,1.0,0.8986491422209594,0.4
E_open,24,0.7196816790102617,1.0,0.9999745550277144,0.5736899563318748
E_open,25,0.6774211732350326,1.0,0.8239956006367285,0.5627729257641885
E_open,27,0.6071990644586344,1.0,0.7940023858306532,0.7756550218340581
E_open,29,0.6690034446508167,1.0,0.9076552351746044,0.9710698689956344
E_open,30,0.6620694073137738,1.0,0.8720716427198867,0.9874454148471625
E_open,31,0.779646875565882,1.0,0.9729292918102788,0.9667030567685603
E_open,33,0.6202763988076853,1.0,0.8556764643159179,0.7472707423580784
E_open,34,0.7268578401069166,1.0,0.8933202806729666,0.7560043668122264
E_open,35,0.7731329307349772,1.0,0.9573200795330857,0.9765283842794776
E_open,36,0.6372875647604188,1.0,0.7892971807775893,0.9732532751091714
E_open,37,0.765803023710891,1.0,0.8676641672685848,0.9645196506550233
E_open,39,0.6487474900302687,1.0,0.9613676228992037,0.7363537117903919
E_open,40,0.7438790597766868,1.0,0.993416333220416,0.7680131004366806
E_open,42,0.6044897465835771,1.0,0.9765238420772803,0.5300218340611333
E_open,43,0.6971724673509887,1.0,0.9061407427397916,0.5474890829694308
E_open,44,0.7500954991844592,1.0,0.9792736567418326,0.7549126637554572
E_open,45,0.6482975759058828,1.0,0.9883368219668957,0.7483624454148476
E_open,46,0.7338844932099163,1.0,0.9315292077328858,0.7527292576419216
E_open,47,0.5820504734387518,1.0,0.7317545677429464,0.7396288209606983
E_open,48,0.7255507903881573,1.0,0.8298933433582534,0.7505458515283846
E_open,49,0.7184507065136407,1.0,0.903568645035324,0.7363537117903919
E_open,50,0.6363661094490147,1.0,0.9311079063953926,0.7429039301310044
E_open,51,0.7273820636677494,1.0,0.9336564515345124,0.7287117903930133
E_open,52,0.7273904676000489,1.0,0.9408589607776088,0.7472707423580784
E_open,53,0.6244130476548246,1.0,0.8674984738132111,0.7603711790393017
E_open,54,0.6408550174285849,1.0,0.9403848561802294,0.7494541484716153
E_open,55,0.7521771452279841,1.0,0.8810482701740819,0.9983624454148475
E_open,56,0.6358797740941293,1.0,0.7591643161624367,0.9983624454148476
E_open,57,0.6511362705050228,1.0,0.8128205604225366,0.9983624454148475
E_open,58,0.6834397492801066,1.0,0.9511137096021866,0.9983624454148476
E_open,60,0.6094256562758241,1.0,0.8258956975972769,0.7800218340611362
E_open,61,0.5879216743033946,1.0,0.72081175792576,0.766921397379914
E_open,62,0.5531113695102967,1.0,0.6030433275781759,0.7516375545851537
E_open,64,0.7136164914545269,1.0,0.9914915043477486,0.5529475982532741
E_open,65,0.7191802976904534,1.0,0.9181713245458551,0.5278384279475965
E_open,66,0.7383647516267274,1.0,0.9682135461767654,0.7472707423580769
E_open,67,0.6648486593761803,1.0,0.900394934086205,0.9710698689956344
E_open,68,0.6236883820542138,1.0,0.8581033276837279,0.7887554585152814
E_open,69,0.6399191952594137,1.0,0.9436670718907784,0.7778384279475951
E_open,70,0.698467602876452,1.0,0.925023918073778,0.5715065502183365
E_open,72,0.6525891444581179,1.0,0.8325741297937556,0.4
E_open,74,0.6215513868222879,1.0,0.986758088389788,0.5463973799126616
E_open,75,0.5356087265972589,1.0,0.7340322047330521,0.4
E_open,76,0.6583524862947202,1.0,0.8685259790799333,0.4
E_open,77,0.6655295330778633,1.0,0.8987915828292368,0.4
E_open,78,0.5853242213741137,1.0,0.9298922270963834,0.4
E_open,79,0.6056957053459089,0.7,0.7696089051357043,0.4
E_open,82,0.6690507176926299,0.7,0.994827825670652,0.5649563318777241
