frequency_hz,eq_copy_db,eq_before_air_taper_db,source_variant,air_policy,smoothing,pipeline_version
20.547150755662393,-1.8833239977779237,-1.8833239977779237,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
20.581840491808723,-1.8833239977779237,-1.8833239977779237,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
20.6165887946054,-1.8833239977779237,-1.8833239977779237,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
20.65139576293044,-1.8833239977779237,-1.8833239977779237,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
20.686261495828813,-1.8833239977779237,-1.8833239977779237,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
20.72118609251269,-1.8833239977779237,-1.8833239977779237,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
20.75616965236174,-1.8833239977779237,-1.8833239977779237,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
20.791212274923435,-1.8833239977779237,-1.8833239977779237,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
20.82631405991329,-1.8833239977779237,-1.8833239977779237,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
20.861475107215185,-1.8833239977779237,-1.8833239977779237,v19_presence_robust+v20_hard_10k,v20_hard_10k,none,V20.0-operative
