pair,family,string,register,event,phase,f,f0,y,snr,match_cost,kind,weight_base,harmonic,frequency_cafe,frequency_azul
A_12,fret12,A,low,1,attack,771.1566625456331,109.72029174686196,10.179656634563877,17.183146658599696,2.254221963763953,tonal_harmonic,0.002,7,769.81201171875,772.503662109375
A_12,fret12,A,low,1,attack,1100.8817192345575,109.72029174686196,43.40516473823572,18.81649714991343,2.254221963763953,tonal_harmonic,0.002,10,1098.193359375,1103.57666015625
A_12,fret12,A,low,1,attack,1211.9139070303277,109.72029174686196,42.84915792073503,22.300642542112683,2.254221963763953,tonal_harmonic,0.002,11,1209.8968505859375,1213.934326171875
A_12,fret12,A,low,1,attack,1322.2717133724173,109.72029174686196,37.736397305629445,20.999580338028977,2.254221963763953,tonal_harmonic,0.002,12,1320.2545166015625,1324.2919921875
A_12,fret12,A,low,1,attack,1432.629498095364,109.72029174686196,17.968588851916003,13.569362523125818,2.254221963763953,tonal_harmonic,0.002,13,1430.6121826171875,1434.649658203125
A_12,fret12,A,low,1,attack,1653.345020000292,109.72029174686196,33.8983208190919,19.073871840493965,2.254221963763953,tonal_harmonic,0.002,15,1651.3275146484375,1655.364990234375
A_12,fret12,A,low,1,stabilization,661.4727412210318,109.72029174686196,35.6455589127216,16.200551838090085,2.254221963763953,tonal_harmonic,0.0035000000000000005,6,660.8001708984375,662.14599609375
A_12,fret12,A,low,1,stabilization,770.4846304680543,109.72029174686196,23.87839105677734,17.9197348505365,2.254221963763953,tonal_harmonic,0.0035000000000000005,7,769.81201171875,771.1578369140625
A_12,fret12,A,low,1,stabilization,1102.230013333528,109.72029174686196,44.0262391188331,14.238831913284486,2.254221963763953,tonal_harmonic,0.0035000000000000005,10,1100.885009765625,1103.57666015625
A_12,fret12,A,low,1,stabilization,1211.9139070303277,109.72029174686196,36.599744548648395,20.48501956021076,2.254221963763953,tonal_harmonic,0.0035000000000000005,11,1209.8968505859375,1213.934326171875
A_12,fret12,A,low,1,stabilization,1653.345020000292,109.72029174686196,30.391623673444833,13.323738112363472,2.254221963763953,tonal_harmonic,0.0035000000000000005,15,1651.3275146484375,1655.364990234375
A_12,fret12,A,low,1,body,769.8093647677924,109.72029174686196,26.68263630426641,16.266006050597966,2.254221963763953,tonal_harmonic,0.010000000000000002,7,767.7932739257812,771.8307495117188
A_12,fret12,A,low,1,sustain,770.4822796772042,109.72029174686196,25.293653523318987,10.005497840910976,2.254221963763953,tonal_harmonic,0.0075,7,768.4661865234375,772.503662109375
A_12,fret12,A,low,2,attack,550.4425048828125,109.71585734824592,6.322132892454771,11.821597722867871,2.182458787226302,tonal_harmonic,0.014504022460703503,5,550.4425048828125,550.4425048828125
A_12,fret12,A,low,2,attack,766.4447901598443,109.71585734824592,15.20028937648054,10.161351413604336,2.182458787226302,tonal_harmonic,0.002,7,764.4287109375,768.4661865234375
A_12,fret12,A,low,2,attack,987.1515425527982,109.71585734824592,45.333324293467115,14.55358092309551,2.182458787226302,tonal_harmonic,0.002,9,982.452392578125,991.8731689453125
A_12,fret12,A,low,2,attack,1101.5577168310087,109.71585734824592,34.37296183083181,19.71812076927408,2.182458787226302,tonal_harmonic,0.002,10,1100.885009765625,1102.2308349609375
A_12,fret12,A,low,2,attack,1211.9154015625127,109.71585734824592,30.390839134003286,22.60948116643135,2.182458787226302,tonal_harmonic,0.002,11,1211.24267578125,1212.5885009765625
A_12,fret12,A,low,2,attack,1322.2730831699407,109.71585734824592,29.798228530827956,20.141680368835893,2.182458787226302,tonal_harmonic,0.002,12,1321.600341796875,1322.9461669921875
A_12,fret12,A,low,2,attack,1425.8825818397138,109.71585734824592,32.23723785987981,11.341214820783833,2.182458787226302,tonal_harmonic,0.002,13,1418.499755859375,1433.3038330078125
A_12,fret12,A,low,2,stabilization,550.4425048828125,109.71585734824592,15.894622873346187,11.220962567986689,2.182458787226302,tonal_harmonic,0.007941892942164507,5,550.4425048828125,550.4425048828125
A_12,fret12,A,low,2,stabilization,991.2000279319484,109.71585734824592,52.37232523934376,11.340111037816214,2.182458787226302,tonal_harmonic,0.0035000000000000005,9,990.52734375,991.8731689453125
A_12,fret12,A,low,2,stabilization,1101.5577168310087,109.71585734824592,37.309546244503146,11.946977829774355,2.182458787226302,tonal_harmonic,0.0035000000000000005,10,1100.885009765625,1102.2308349609375
A_12,fret12,A,low,2,body,440.0848388671875,109.71585734824592,12.498354800609079,11.55558703892374,2.182458787226302,tonal_harmonic,0.03064497820294282,4,440.0848388671875,440.0848388671875
A_12,fret12,A,low,2,body,550.4425048828125,109.71585734824592,25.877254319283374,12.616059886756204,2.182458787226302,tonal_harmonic,0.010000000000000002,5,550.4425048828125,550.4425048828125
A_12,fret12,A,low,2,body,767.7885558562621,109.71585734824592,41.230591011521184,10.000325087004313,2.182458787226302,tonal_harmonic,0.010000000000000002,7,765.1016235351562,770.4849243164062
A_12,fret12,A,low,2,sustain,439.7482538551428,109.71585734824592,20.629796972436708,10.936307873603624,2.182458787226302,tonal_harmonic,0.00862349150185796,4,440.0848388671875,439.41192626953125
A_12,fret12,A,low,3,attack,661.4727412210318,109.75308045652858,25.740854640806994,17.47144091040193,2.243501314151636,tonal_harmonic,0.002,6,660.8001708984375,662.14599609375
A_12,fret12,A,low,3,attack,769.1364498543356,109.75308045652858,17.24178572520883,17.912104806703937,2.243501314151636,tonal_harmonic,0.002,7,767.120361328125,771.1578369140625
A_12,fret12,A,low,3,attack,1101.5560725714474,109.75308045652858,38.25784772293143,18.966305986497332,2.243501314151636,tonal_harmonic,0.002,10,1099.5391845703125,1103.57666015625
