pair,event,phase,start_cafe,end_cafe,start_azul,end_azul,duration_cafe_ms,duration_azul_ms,cycles_cafe,cycles_azul,resolution_hz_cafe
G_open,66,attack,44.858049886621316,44.93304988662132,52.54965986394558,52.62465986394558,74.98866213151928,74.98866213151928,7.341047049763539,7.340311259600803,2.691650390625
G_open,66,stabilization,44.93304988662132,45.01304988662132,52.62465986394558,52.70465986394558,80.0,80.0,7.831634106914352,7.830849145410231,2.691650390625
G_open,66,body,45.01304988662132,45.17804988662132,52.70465986394558,52.86965986394558,165.01133786848072,165.01133786848072,16.15385527097952,16.15223617662989,1.3458251953125
G_open,66,sustain,45.17804988662132,45.34804988662132,52.86965986394558,53.03965986394558,170.0,170.0,16.642222477193,16.64055443399674,1.3458251953125
G_open,66,decay,45.298049886621314,45.406231292517006,52.989659863945576,53.10965986394558,108.16326530612245,120.0,10.588688971083181,11.746273718115345,1.3458251953125
G_open,67,attack,45.41823129251701,45.49323129251701,53.15047619047619,53.22547619047619,74.98866213151928,74.98866213151928,7.342492084536431,7.344267349926167,2.691650390625
G_open,67,stabilization,45.49323129251701,45.57323129251701,53.22547619047619,53.30547619047619,80.0,80.0,7.833175710385404,7.835069613105388,2.691650390625
G_open,67,body,45.57323129251701,45.73823129251701,53.30547619047619,53.47047619047619,165.01133786848072,165.01133786848072,16.15703504661978,16.160941489389998,1.3458251953125
G_open,67,sustain,45.73823129251701,45.90823129251701,53.47047619047619,53.64047619047619,170.0,170.0,16.645498384568985,16.649522927848952,1.3458251953125
G_open,67,decay,45.858231292517004,45.97823129251701,53.59047619047619,53.71047619047619,120.0,120.0,11.749763565578105,11.752604419658082,1.3458251953125
G_open,68,attack,46.00163265306122,46.076632653061225,53.74258503401361,53.81758503401361,75.01133786848072,74.98866213151928,7.344047001002494,7.336833269214174,2.691650390625
G_open,68,stabilization,46.076632653061225,46.15663265306122,53.81758503401361,53.89758503401361,80.0,80.0,7.832466088130834,7.827138728088179,2.691650390625
G_open,68,body,46.15663265306122,46.32163265306122,53.89758503401361,54.06258503401361,165.01133786848072,165.01133786848072,16.155571350149682,16.144582915050364,1.3458251953125
G_open,68,sustain,46.32163265306122,46.491632653061224,54.06258503401361,54.23258503401361,170.0,170.0,16.643990437278024,16.63266979718738,1.3458251953125
G_open,68,decay,46.44163265306122,46.561632653061224,54.182585034013606,54.30258503401361,120.02267573696145,120.0,11.750919218955927,11.740708092132268,1.3458251953125
G_open,69,attack,47.275827664399095,47.3508276643991,54.34630385487528,54.42130385487528,74.98866213151928,74.98866213151928,7.341240908594631,7.343552322204757,2.691650390625
G_open,69,stabilization,47.3508276643991,47.4308276643991,54.42130385487528,54.50130385487528,80.0,80.0,7.831840920931919,7.834306801553789,2.691650390625
G_open,69,body,47.4308276643991,47.595827664399096,54.50130385487528,54.66630385487528,165.01133786848072,165.01133786848072,16.154281854201127,16.159368082456613,1.3458251953125
G_open,69,sustain,47.595827664399096,47.7658276643991,54.66630385487528,54.83630385487528,170.0,170.0,16.642661956980326,16.6479019533018,1.3458251953125
G_open,69,decay,47.71582766439909,47.81239909297052,54.78630385487528,54.90630385487528,96.55328798185941,120.0,9.452374898335632,11.751460202330684,1.3458251953125
G_open,70,attack,47.82439909297052,47.899399092970526,54.95002267573696,55.02502267573696,74.98866213151928,74.98866213151928,7.345142825434547,7.3422113523550445,2.691650390625
G_open,70,stabilization,47.899399092970526,47.979399092970525,55.02502267573696,55.10502267573696,80.0,80.0,7.836003594839155,7.832876217450437,2.691650390625
G_open,70,body,47.979399092970525,48.144399092970524,55.10502267573696,55.27002267573696,165.01133786848072,165.01133786848072,16.162867959082917,16.156417299996267,1.3458251953125
