frequency_hz,support_score,effective_score,snr_score,bootstrap_score,codec_prior,reliability
30.032174050256177,0.0,0.0,1.0,0.9913650496102242,1.0,0.0005280367613127227
30.08287734270255,0.0,0.0,1.0,0.9912950720250151,1.0,0.0005318839809086726
30.133666237471967,0.0,0.0,1.0,0.991225099379321,1.0,0.000535467899567269
30.18454087908676,0.0,0.0,1.0,0.9911551316727932,1.0,0.0005387831099670182
30.23550141231325,0.0,0.0,1.0,0.9910851689050829,1.0,0.0005418245967198028
30.286547982162165,0.0,0.0,1.0,0.9910152110758416,1.0,0.0005445877470286238
30.33768073388906,0.0,0.0,1.0,0.9909452581847207,1.0,0.0005470683604772472
30.38889981299472,0.0,0.0,1.0,0.9908753102313715,1.0,0.0005492626579350638
30.44020536522558,0.0,0.0,1.0,0.9908053672154458,1.0,0.0005511672895623439
30.491597536574144,0.0,0.0,1.0,0.9907548631446921,1.0,0.0005527793419028691
30.54307647327939,0.0,0.0,1.0,0.990704495428906,1.0,0.0005540963440525974
30.594642321827184,0.0,0.0,1.0,0.9906541302736998,1.0,0.0005551162728946438
30.646295228950716,0.0,0.0,1.0,0.990603767678943,1.0,0.0005558406253996472
30.698035341630906,0.0,0.0,1.0,0.9905534076445056,1.0,0.0005562656541678392
30.749862807096815,0.0,0.0,1.0,0.9905030501702574,1.0,0.0005563906681163947
30.801777772826068,0.0,0.0,1.0,0.9904526952560682,1.0,0.0005562155369156779
30.853780386545285,0.0,0.0,1.0,0.990402342901808,1.0,0.0005557406819227773
30.905870796230484,0.0,0.0,1.0,0.9903830676008939,1.0,0.0005549667899316335
30.958049150107524,0.0,0.0,1.0,0.9903778554591244,1.0,0.0005538951020236408
31.010315596652493,0.0,0.0,1.0,0.9903467362563416,1.0,0.0005525273236292056
31.062670284592176,0.0,0.0,1.0,0.9903148116021567,1.0,0.000550865619267053
31.11511336290443,0.0,0.0,1.0,0.9902828879770899,1.0,0.0005489126088376388
31.167644980818647,0.0,0.0,1.0,0.9902509653811076,1.0,0.0005466713630135347
31.220265287816158,0.0,0.0,1.0,0.9902190438141768,1.0,0.0005441453977362627
31.272974433630658,0.0,0.0,1.0,0.9901871232762645,1.0,0.0005413386678108836
31.32577256824865,0.0,0.0,1.0,0.9901552037673372,1.0,0.0005382555596636865
31.37865984190984,0.0,0.0,1.0,0.9901232852873622,1.0,0.0005349008832484104
31.4316364051076,0.0,0.0,1.0,0.9900913678363059,1.0,0.0005312798631077932
31.484702408589374,0.0,0.0,1.0,0.9900594514141353,1.0,0.0005273981285742864
31.537858003357115,0.0,0.0,1.0,0.9900275360208173,1.0,0.0005232617031934384
31.591103340667708,0.0,0.0,1.0,0.9899956216563185,1.0,0.0005188769933928383
31.64443857203341,0.0,0.0,1.0,0.9899637083206061,1.0,0.0005142507763709897
31.69786384922227,0.0,0.0,1.0,0.9899317960136466,1.0,0.0005093901872605158
31.751379324258572,0.0,0.0,1.0,0.989899884735407,1.0,0.0005043027056019833
31.804985149423263,0.0,0.0,1.0,0.9898679744858541,1.0,0.0004989961411468824
